l,p,m,d,t,c
2.438,6893.0,6766.4,0.0102,190.24,3542.6
2.1,13720.0,1528.0,0.0077,237.64,1116.0
2.0,5880.0,3441.0,0.00578,259.27,1645.0
1.645,15690.0,1161.0,0.008,277.15,872.0
1.5,2157.0,1196.0,0.01,129.65,2518.0
3.0,5880.0,1001.0,0.0108,200.47,1258.0
1.0,10000.0,1006.0,0.01,126.0,2926.0
1.65,284.0,150.0,0.006,30.84,297.0
2.0,13720.0,3441.0,0.00578,136.95,2556.0
1.0,17650.0,2000.0,0.008,339.03,1270.0
1.0,6970.0,2512.7,0.00811,275.51,2510.0
5.03,12750.0,1603.0,0.008,225.46,617.0
6.0,9810.0,999.0,0.00803,255.81,340.0
2.25,2599.0,499.0,0.0131,38.74,1473.0
3.0,7060.0,1994.0,0.00803,153.14,1686.0
1.0,5880.0,5051.0,0.00581,159.44,4511.0
1.68,14710.0,1496.0,0.00775,258.1,1244.0
3.0,17650.0,498.0,0.0108,116.17,655.0
3.048,11273.0,4101.2,0.00932,239.33,1692.567
2.0,13720.0,3706.0,0.00578,300.99,1172.0
2.0,5880.0,3441.0,0.00578,178.77,2335.0
6.0,9800.0,959.0,0.011,209.09,538.0
6.0,11760.0,999.0,0.00803,187.8,410.0
3.0,14000.0,5489.0,0.01001,314.93,1703.0
2.0,9800.0,3138.0,0.01,223.64,2209.0
4.0,15690.0,4951.0,0.00585,159.06,1965.0
3.0,18000.0,681.0,0.01001,337.38,341.0
3.0,9900.0,2000.0,0.00782,86.91,1764.0
3.0,8924.0,1087.0,0.00998,94.9,1480.0
5.182,6895.0,1342.4,0.00617,254.63,513.3
0.5,3100.0,1231.0,0.0024,51.19,3018.0
4.966,14000.0,686.0,0.01,236.77,403.0
4.966,10000.0,472.0,0.01,208.34,420.0
1.0,5100.0,2742.5,0.00785,83.31,4823.0
1.0,4021.0,558.0,0.01,46.69,2865.0
4.966,5000.0,2890.0,0.01,245.84,1086.0
0.96,2471.0,303.0,0.0129,62.34,2028.0
4.0,7840.0,4972.0,0.00585,139.9,1971.0
5.0,13990.0,1001.3,0.00811,236.47,458.0
1.0,17650.0,1514.0,0.0108,179.16,2713.0
2.08,922.0,524.0,0.00993,79.61,1089.0
4.966,19610.0,1091.0,0.01001,343.78,277.0
6.0,14710.0,1508.0,0.00787,58.15,807.0
1.727,7030.0,4050.0,0.01146,250.72,2420.0
3.12,1147.0,164.0,0.00993,117.13,281.0
0.68,101.3,651.2,0.006,30.2,2052.0
2.0,10000.0,457.0,0.01,180.55,947.0
0.6,265.0,276.0,0.0101,39.24,1640.0
0.99,6860.0,1007.0,0.008,133.19,2680.0
2.0,14000.0,660.0,0.01,195.79,985.0
2.0,11760.0,2815.0,0.00795,278.54,1232.0
4.013,6482.0,3740.0,0.0151,265.77,1482.0
6.0,17750.0,3965.0,0.00778,314.09,880.0
5.34,19610.0,2304.0,0.0082,281.86,709.0
3.0,15690.0,1016.0,0.00805,321.57,410.0
5.0,19610.0,5003.0,0.00585,218.64,1488.0
4.0,9800.0,3308.0,0.00585,118.06,1464.0
2.6,14710.0,3166.7,0.0077,299.5,1093.0
4.966,13720.0,2342.0,0.01,232.68,897.0
0.91,10343.0,2848.0,0.0128,278.63,2577.0
6.0,13720.0,1531.0,0.01075,218.22,645.0
5.37,14710.0,2010.0,0.0082,301.14,467.0
2.0,8000.0,636.0,0.01,186.76,1287.0
1.93,5171.0,1912.0,0.0128,253.18,2221.0
4.966,15690.0,4789.0,0.01,326.47,1114.0
1.0,898.0,206.0,0.008,95.82,756.0
4.966,5000.0,2596.0,0.01,165.68,1465.0
0.5,5100.0,1687.0,0.0024,49.8,3820.0
1.727,6895.0,4068.0,0.00953,233.69,2457.1
1.57,17700.0,1012.0,0.008,142.52,1378.0
2.5,2726.0,1258.0,0.01,135.3,1769.0
4.966,17650.0,867.0,0.01,337.63,241.0
4.966,10000.0,490.0,0.01,290.57,340.0
1.57,2940.0,2195.0,0.008,206.05,2484.0
1.0,10000.0,308.0,0.01,101.78,1499.0
0.799,7840.0,7460.0,0.00384,199.49,4711.0
2.0,7840.0,4944.0,0.00578,199.49,2488.0
4.8,6937.0,1113.0,0.00598,247.03,461.2
4.966,15690.0,687.0,0.01,325.07,254.0
2.0,14000.0,2501.0,0.01,128.63,3088.0
3.0,19610.0,1148.0,0.01001,263.12,709.0
6.0,14700.0,1000.0,0.011,250.07,418.0
1.0,13630.0,1060.0,0.00785,272.47,1340.0
4.0,9800.0,4951.0,0.00585,118.06,1872.0
0.25,6860.0,2013.0,0.00782,119.03,8298.0
1.57,14700.0,1601.0,0.008,178.45,1884.0
1.0,10000.0,1633.0,0.01,135.91,3776.0
0.97,9800.0,3978.0,0.008,283.87,2162.0
6.0,15690.0,992.0,0.01075,320.6,290.0
1.75,2824.0,1350.0,0.01,134.35,2486.0
2.6,14710.0,1030.6,0.0077,255.82,744.0
2.0,2980.0,2499.0,0.00811,133.85,2915.0
3.0,13720.0,3650.0,0.01001,242.36,1975.0
3.0,17650.0,5528.0,0.01001,256.27,2921.0
6.0,14710.0,2993.0,0.00787,137.7,1173.0
2.0,14000.0,1825.0,0.01,122.47,2420.0
1.0,107.0,101.0,0.008,62.69,382.0
2.0,13720.0,1083.0,0.0108,320.84,710.0
1.0,13730.0,1977.0,0.00785,217.2,2560.0
0.799,7840.0,4054.0,0.00384,229.87,2840.0
3.0,17650.0,2809.0,0.00803,280.98,1279.0
5.34,19610.0,2294.0,0.0082,301.73,628.0
3.048,13893.0,2049.3,0.00932,254.62,1020.773
3.0,17650.0,1965.0,0.00785,86.98,1823.0
0.6,2148.0,1030.0,0.00999,96.32,4893.0
3.0,14010.0,501.0,0.00811,236.64,437.0
4.017,4982.0,2280.0,0.0151,206.86,1773.0
1.0,15690.0,3319.0,0.00805,321.57,1907.0
5.0,10000.0,1252.1,0.00811,210.56,586.0
0.79,17700.0,4024.0,0.00607,327.18,2319.0
2.0,11760.0,1495.0,0.00795,77.93,2023.0
0.79,9800.0,1585.0,0.00607,254.69,2107.0
0.5,610.0,101.0,0.01,77.07,1042.0
1.524,11029.0,1017.0,0.0141,252.05,1687.7
1.6,7850.0,2696.0,0.008,260.12,1954.0
4.019,5021.0,2250.0,0.0151,211.44,1722.0
1.0,7061.0,424.0,0.00998,149.42,1956.0
2.0,17650.0,985.0,0.00795,157.77,1107.0
2.0,2922.0,621.0,0.0131,45.12,2016.0
3.0,12000.0,562.0,0.01001,219.12,625.0
1.57,2940.0,2201.0,0.008,185.0,2729.0
3.8,17660.0,4305.6,0.0074,309.89,1163.0
0.56,3293.0,3401.0,0.007,213.96,5143.0
3.0,6860.0,1000.0,0.00801,272.27,744.0
3.0,6860.0,1001.0,0.0108,120.21,1504.0
0.914,7030.0,2739.0,0.0128,270.67,2521.0
3.0,13730.0,2000.0,0.00782,152.08,1357.0
3.0,13730.0,500.0,0.00801,302.86,314.0
3.658,17229.0,2037.7,0.0134,307.83,1015.2
4.966,17650.0,471.0,0.01,256.69,267.0
1.0,3040.0,3075.0,0.00601,86.54,4965.0
1.829,117.0,119.3,0.0093,71.94,313.0
2.0,4021.0,1905.0,0.00998,158.51,2421.0
3.0,14000.0,6480.0,0.01001,315.1,1975.0
4.547,6895.0,2712.0,0.00617,253.4,815.8
0.79,12750.0,4053.0,0.00607,291.59,2372.0
4.017,4992.0,2290.0,0.0151,182.71,1899.0
2.0,14710.0,1493.0,0.00578,137.23,1280.0
2.5,1393.0,563.0,0.01,83.77,1046.0
4.0,3010.0,748.8,0.00811,133.52,771.0
1.57,12750.0,1595.0,0.008,322.45,817.0
3.8,19620.0,2777.8,0.0104,192.32,1840.0
3.49,12750.0,1001.0,0.008,320.44,350.0
3.49,14710.0,999.0,0.008,248.04,532.0
5.0,14000.0,1510.8,0.00811,326.49,299.0
4.0,6860.0,3328.0,0.00585,199.77,1217.0
3.0,14710.0,1493.0,0.00578,138.65,897.0
1.0,14710.0,1993.0,0.0108,156.96,3826.0
1.57,9800.0,3250.0,0.008,279.86,1636.0
1.27,8616.0,2701.2,0.0141,284.29,1971.6
3.0,15690.0,5029.0,0.00578,198.66,2256.0
0.78,14700.0,1592.0,0.008,301.07,1523.0
1.0,1985.0,1986.0,0.008,183.68,3344.0
2.08,1314.0,1280.0,0.00394,60.61,1030.0
4.966,14000.0,1428.0,0.01,316.59,402.0
1.008,13830.0,500.0,0.00775,160.23,1170.0
3.0,9810.0,1001.0,0.00799,183.71,896.0
3.49,12750.0,2004.0,0.008,72.67,1545.0
3.0,9800.0,1460.0,0.00803,299.79,639.0
2.0,15690.0,3330.0,0.00805,321.57,1302.0
0.78,7850.0,1614.0,0.008,208.75,3054.0
1.57,12750.0,3191.0,0.008,290.66,1545.0
0.393,1510.0,4790.0,0.008,88.53,7988.0
5.0,9800.0,1499.0,0.00585,198.8,512.0
3.66,14010.0,4986.9,0.00811,236.42,1982.0
6.0,13720.0,771.0,0.0151,280.49,419.0
1.0,11760.0,1499.0,0.00581,258.69,1609.0
1.0,12030.0,2004.2,0.00811,315.13,1395.0
1.27,11063.0,3381.9,0.0141,291.09,2160.9
15.0,13720.0,1527.0,0.00805,199.8,228.0
5.34,15690.0,1500.0,0.0082,331.28,293.0
1.0,9810.0,1001.0,0.00799,163.23,2340.0
4.966,9800.0,595.0,0.01,207.98,477.0
4.966,11760.0,4018.0,0.01,221.62,1396.0
1.65,13720.0,1939.0,0.00798,308.93,1093.0
3.0,17650.0,2000.0,0.00782,190.42,1384.0
2.0,5880.0,985.0,0.00795,60.25,1965.0
1.0,13720.0,2002.0,0.01,195.82,3269.0
0.914,10343.0,2725.6,0.00622,194.78,3407.0
0.96,1491.0,415.0,0.0129,81.22,2426.0
0.5,7840.0,1495.0,0.00792,139.43,5047.0
1.57,12750.0,2707.0,0.008,228.52,2213.0
6.0,6860.0,5003.0,0.00585,139.07,1368.0
2.0,6860.0,995.0,0.0108,240.74,1570.0
0.3,308.0,149.0,0.006,22.89,1325.0
1.0,11760.0,962.0,0.01105,197.1,2220.0
1.219,134.0,161.4,0.0093,93.29,576.0
3.658,6984.0,1298.2,0.0126,227.8,1247.5
6.0,17700.0,2211.0,0.011,260.27,818.0
1.0,2004.0,3033.0,0.008,145.07,4367.0
5.34,19610.0,1010.0,0.0082,116.51,581.0
3.0,13720.0,4997.0,0.00578,137.89,2488.0
0.597,6895.0,1789.9,0.00795,190.27,4101.0
0.79,14700.0,999.0,0.00607,312.16,994.0
0.432,7030.0,4050.0,0.00558,253.81,4130.0
3.0,13720.0,668.0,0.01001,315.51,427.0
2.456,5001.0,1530.0,0.0152,263.96,741.0
0.78,4900.0,1634.0,0.008,148.7,4051.0
1.55,9800.0,3984.0,0.00384,203.07,2013.0
2.0,15950.0,2516.0,0.00811,247.35,1772.0
1.0,6860.0,1499.0,0.00581,259.15,2057.0
0.616,550.0,100.0,0.0123,106.23,860.1
1.75,2697.0,336.0,0.0131,32.09,1464.0
1.93,7030.0,3769.0,0.0128,273.02,1998.0
6.0,13720.0,999.0,0.00803,188.77,409.0
2.007,7070.0,4050.0,0.00558,213.27,2190.0
1.0,1716.0,279.0,0.01,54.79,1523.0
4.0,17650.0,1499.0,0.00585,198.62,618.0
6.0,15690.0,2020.0,0.01075,238.73,767.0
1.0,3158.0,366.0,0.01,55.24,1995.0
1.25,2834.0,716.0,0.01,105.3,2506.0
3.0,6860.0,4008.0,0.00801,190.76,2202.0
1.0,824.0,1070.0,0.01,119.53,3000.0
2.0,9800.0,2004.0,0.00795,198.35,1756.0
2.456,4992.0,2120.0,0.0152,242.06,2148.0
1.727,7030.0,1755.0,0.00558,280.69,1300.0
2.0,1294.0,173.0,0.01,40.47,515.0
4.966,14000.0,1959.0,0.01,236.56,801.0
1.219,192.0,299.7,0.0093,76.21,865.0
1.0,6860.0,4000.0,0.00796,100.04,6210.0
2.0,3207.0,345.0,0.01,59.32,995.0
4.0,14010.0,998.5,0.00811,327.59,309.0
3.0,6860.0,1493.0,0.00578,38.75,1429.0
1.645,15690.0,2802.0,0.008,281.89,1802.0
3.05,6870.0,4000.0,0.00925,225.88,2050.0
0.78,9800.0,4972.0,0.008,253.65,3720.0
1.008,17650.0,2000.0,0.00775,218.17,2760.0
2.0,15690.0,1493.0,0.00578,178.32,1126.0
2.0,12020.0,2514.7,0.00811,314.9,907.0
5.512,6895.0,2671.3,0.00617,250.52,706.9
3.0,6963.0,583.0,0.00998,106.29,1012.0
1.04,3678.0,222.0,0.00776,73.0,930.0
5.0,9800.0,5003.0,0.00585,139.08,1523.0
6.0,9810.0,999.0,0.00803,161.38,490.0
3.0,9800.0,5045.0,0.01001,214.64,2398.0
3.0,9800.0,3314.0,0.00578,299.79,788.0
1.55,9800.0,3984.0,0.00384,260.84,1526.0
3.8,19610.0,1089.0,0.0104,217.75,755.0
0.792,14710.0,1604.0,0.00607,301.14,1370.0
2.743,6964.0,664.4,0.01262,248.77,1087.1
1.0,13730.0,2002.8,0.0108,139.87,4221.0
1.0,3521.0,270.0,0.01,48.34,1523.0
1.0,509.0,148.0,0.008,45.75,630.0
2.0,17650.0,5050.0,0.00578,136.36,3919.0
2.0,17650.0,1125.0,0.01,340.94,610.0
6.0,11760.0,775.0,0.0151,299.7,360.0
1.5,3256.0,436.0,0.0131,37.05,2053.0
0.96,2010.0,1522.0,0.00996,128.38,3943.0
1.57,7850.0,4000.0,0.008,280.19,1953.0
6.0,14710.0,3010.0,0.00787,197.73,994.0
0.5,7840.0,993.0,0.00792,240.12,3209.0
3.0,6860.0,997.0,0.00803,144.22,1175.0
0.778,14710.0,1011.0,0.00807,290.94,1269.0
2.743,6895.0,4108.7,0.00617,238.16,1734.7
3.49,14710.0,999.0,0.008,146.89,747.0
2.0,12000.0,381.0,0.01,104.14,906.0
3.658,6757.0,1383.1,0.01262,218.07,1281.1
1.93,7030.0,1353.0,0.0128,158.13,2418.0
6.0,12750.0,3164.0,0.011,249.92,982.0
2.0,17650.0,683.0,0.01,158.24,990.0
5.34,17650.0,2294.0,0.0082,302.77,583.0
3.0,9800.0,742.0,0.01001,289.49,624.0
2.0,11760.0,2004.0,0.00795,259.3,1244.0
2.0,3000.0,3191.0,0.01,218.61,2416.0
4.0,19610.0,2773.0,0.01075,322.51,981.0
6.0,14710.0,775.0,0.0151,239.72,484.0
6.0,17750.0,4016.0,0.00778,277.85,1000.0
1.0,14710.0,1514.0,0.0108,158.13,3375.0
3.0,15690.0,706.0,0.01001,238.73,586.0
0.991,11029.0,2005.5,0.0141,280.21,2214.5
1.0,6860.0,500.0,0.00801,92.17,1880.0
2.25,1873.0,430.0,0.01,66.87,1025.0
3.0,17650.0,4000.0,0.00801,314.02,1424.0
0.79,9800.0,4975.0,0.00607,299.79,1967.0
3.0,6963.0,681.0,0.00998,163.6,1003.0
1.0,6860.0,1987.0,0.0108,159.37,3733.0
5.37,14710.0,1989.0,0.0082,301.14,459.0
1.524,11029.0,1015.6,0.0141,302.55,1302.8
2.6,11790.0,2000.0,0.0051,148.53,1175.0
3.0,6960.0,1085.0,0.00781,234.19,971.0
2.0,13720.0,1161.0,0.01,195.37,1388.0
1.524,12476.0,1623.1,0.0141,283.8,1536.3
6.0,17700.0,2129.0,0.011,291.34,688.0
0.96,1069.0,328.0,0.0129,70.36,1959.0
0.79,12750.0,3208.0,0.00607,239.74,3008.0
6.0,15690.0,2023.0,0.0146,301.41,731.0
2.5,2442.0,1319.0,0.01,134.99,1766.0
4.966,18000.0,839.0,0.01,254.16,394.0
2.0,14000.0,307.0,0.01,102.23,728.0
2.0,7000.0,5767.0,0.01,188.99,3674.0
1.73,6870.0,4027.8,0.00951,247.76,2370.0
2.0,7944.0,1214.0,0.00998,144.81,1944.0
1.0,13730.0,1983.0,0.00785,177.4,2990.0
1.93,7030.0,1898.0,0.0128,97.81,3117.0
1.0,14000.0,1314.0,0.01,199.19,2394.0
5.0,14710.0,1010.0,0.01075,281.12,427.0
1.27,8616.0,2694.4,0.0141,273.15,2208.2
2.0,12000.0,617.0,0.01,107.0,1253.0
3.05,10446.0,6794.0,0.0112,306.47,2208.0
1.0,11760.0,1514.0,0.0108,218.54,2435.0
1.1,11760.0,997.0,0.0077,201.61,1686.0
6.0,14710.0,1015.0,0.0151,260.17,545.0
3.49,14710.0,999.0,0.008,183.59,677.0
3.0,6860.0,4966.0,0.00578,119.03,2570.0
3.8,9810.0,1980.6,0.0074,164.16,1175.0
3.0,14000.0,1574.0,0.01001,247.45,979.0
1.727,6964.0,5424.0,0.00953,226.5,2736.3
1.727,7100.0,4050.0,0.01146,253.93,2440.0
3.0,10000.0,638.0,0.01001,210.12,778.0
1.0,9810.0,2000.0,0.00801,124.08,3490.0
2.08,2010.0,1894.0,0.00394,53.01,1438.0
2.08,1952.0,525.0,0.00776,110.51,983.0
2.08,1873.0,349.0,0.00776,98.09,739.0
5.0,7020.0,1510.5,0.00811,185.6,822.0
5.0,18010.0,1499.2,0.00811,347.09,257.0
5.8,11760.0,1504.0,0.0108,290.19,418.0
1.0,7110.0,1953.0,0.00998,122.98,4273.0
4.966,15690.0,5387.0,0.01,326.47,1240.0
1.57,17700.0,3989.0,0.008,265.45,2795.0
3.0,6963.0,1470.0,0.00998,181.29,1504.0
0.432,7000.0,4105.0,0.00558,210.49,5460.0
3.0,11760.0,1607.0,0.01001,222.49,1119.0
0.79,14700.0,4014.0,0.00607,290.87,2696.0
3.0,13730.0,1000.0,0.00801,254.05,625.0
2.0,17650.0,1514.0,0.0108,323.28,831.0
6.0,17950.0,998.0,0.00803,162.83,460.0
2.743,6895.0,2739.1,0.00617,249.48,1265.3
1.0,14000.0,1320.0,0.01,124.37,3352.0
1.0,7840.0,1499.0,0.00581,260.22,1955.0
1.645,15690.0,1940.0,0.008,160.46,2302.0
2.08,1706.0,533.0,0.00993,132.15,1171.0
1.0,7840.0,1990.0,0.0108,279.14,2363.0
6.0,13720.0,771.0,0.0151,260.19,466.0
1.65,7850.0,1702.8,0.0082,151.01,2291.0
1.0,14000.0,2004.0,0.01,206.17,3130.0
2.5,1344.0,1267.0,0.01,130.08,1525.0
2.0,17650.0,1495.0,0.00795,76.89,1942.0
3.0,11760.0,2798.0,0.00803,279.51,969.0
1.0,1002.0,1002.0,0.008,76.45,2447.0
3.658,13862.0,2045.0,0.0134,287.37,936.4
0.76,8260.0,1451.0,0.0106,155.98,3943.0
1.524,12407.0,1014.3,0.0141,295.67,1183.0
3.5,6963.0,649.0,0.00998,94.62,985.0
3.178,5001.0,1150.0,0.0151,233.27,1425.0
5.37,13720.0,1026.0,0.0082,260.19,366.0
3.0,9800.0,986.0,0.0108,219.26,983.0
1.002,13730.0,998.0,0.00801,300.88,1110.0
4.0,13720.0,3308.0,0.00585,299.91,697.0
1.359,7000.0,2025.0,0.00558,254.52,1900.0
6.0,19610.0,2033.0,0.01075,281.86,690.0
0.79,9800.0,1604.0,0.00607,209.09,2491.0
1.0,14000.0,797.0,0.01,193.07,1873.0
5.0,13720.0,1499.0,0.00585,280.49,323.0
3.0,14000.0,1494.0,0.01001,318.05,590.0
0.56,10183.0,2915.0,0.007,299.44,2340.0
3.0,14710.0,1493.0,0.00578,239.72,648.0
2.0,7840.0,3441.0,0.00578,98.72,2729.0
4.966,17650.0,588.0,0.01,257.32,310.0
6.0,14020.0,1009.0,0.00771,132.84,510.0
0.99,13730.0,3988.0,0.008,198.85,5100.0
4.0,11760.0,3297.0,0.00585,218.98,1017.0
1.0,4021.0,829.0,0.00607,53.88,2769.0
1.57,14700.0,1601.0,0.008,250.07,1373.0
0.991,11029.0,2712.0,0.0141,268.4,2899.1
15.0,9800.0,2002.0,0.00805,250.7,258.0
1.0,7100.0,364.1,0.00785,60.64,1598.0
1.0,4021.0,1196.0,0.00607,56.76,3444.0
5.37,14710.0,1026.0,0.0082,159.06,533.0
4.0,14710.0,1499.0,0.00585,261.21,465.0
0.864,7140.0,1768.0,0.00558,277.59,2370.0
0.96,1353.0,173.0,0.00996,38.83,1048.0
2.25,2873.0,723.0,0.01,97.35,1490.0
0.61,118.0,119.3,0.0093,58.1,820.0
3.0,9810.0,2000.0,0.00796,57.7,1866.0
1.75,1402.0,896.0,0.0131,45.87,2471.0
1.57,9800.0,2201.0,0.008,224.29,1973.0
1.002,17650.0,501.0,0.00801,216.17,960.0
2.0,10000.0,516.0,0.01,103.21,1182.0
1.0,3040.0,1430.0,0.00785,75.81,4010.0
1.75,1863.0,580.0,0.01,80.9,1522.0
1.84,13790.0,2718.9,0.0095,314.44,1091.63
0.78,14700.0,1016.0,0.008,209.12,1862.0
2.23,17700.0,1620.0,0.008,301.7,839.0
6.0,15690.0,3370.0,0.00585,261.33,671.0
2.0,17650.0,542.0,0.01,160.81,825.0
3.0,19610.0,1493.0,0.00578,280.86,566.0
3.0,6860.0,2000.0,0.00801,90.98,1911.0
1.5,5001.0,2135.0,0.00998,112.55,3481.0
0.243,500.0,4847.0,0.008,46.49,9687.0
4.966,15690.0,414.0,0.01,325.54,165.0
4.0,11760.0,3297.0,0.00585,259.3,864.0
1.2,294.0,500.0,0.012,32.0,1910.0
0.6,2854.0,1262.0,0.00999,106.91,5093.0
1.0,13720.0,627.0,0.01,101.56,2074.0
1.57,7840.0,1606.0,0.00802,203.52,2080.0
3.0,17650.0,498.0,0.0108,199.53,505.0
1.0,507.0,151.0,0.01,71.17,751.0
1.0,13730.0,1001.0,0.00799,224.47,1730.0
6.0,14710.0,2016.0,0.00787,331.75,300.0
2.0,11760.0,3441.0,0.00578,95.89,2819.0
3.0,6860.0,1493.0,0.00578,179.4,1015.0
2.0,5982.0,555.0,0.00998,79.8,1494.0
10.94,17650.0,1511.0,0.00805,280.9,234.0
1.57,17700.0,1601.0,0.008,274.82,1242.0
1.5,1451.0,471.0,0.01,75.08,1511.0
1.75,2403.0,223.0,0.0131,31.5,989.0
1.008,17650.0,500.0,0.00775,163.85,1060.0
1.5,1471.0,507.0,0.0131,37.02,2081.0
1.0,6860.0,1499.0,0.00581,79.04,3335.0
3.0,6860.0,1001.0,0.00799,174.36,1069.0
0.79,9800.0,1604.0,0.00607,269.88,1994.0
2.438,6893.0,1450.9,0.0102,127.46,2151.4
3.0,19620.0,2002.8,0.0108,320.91,862.0
0.25,14710.0,1504.0,0.00782,260.17,3656.0
1.0,6860.0,1000.0,0.00801,162.38,2630.0
1.0,2977.0,989.0,0.008,169.32,2702.0
0.792,9800.0,1584.0,0.00607,254.69,2110.0
3.0,6860.0,3999.0,0.00799,245.15,1843.0
1.0,2314.0,373.0,0.01,60.45,2004.0
1.5,2952.0,657.0,0.01,99.48,2036.0
4.0,13720.0,3308.0,0.00585,260.19,895.0
0.914,6895.0,2684.9,0.00617,244.69,2958.1
0.78,17700.0,2217.0,0.008,281.01,2354.0
0.79,2940.0,989.0,0.008,180.92,3219.0
0.432,7030.0,1890.0,0.00558,226.58,4090.0
1.0,6860.0,980.0,0.008,177.57,2720.0
3.0,14710.0,3335.0,0.00578,300.05,847.0
4.0,13720.0,1509.0,0.00803,320.84,386.0
3.66,12010.0,2516.7,0.00811,224.26,1097.0
1.0,502.0,150.0,0.006,113.8,418.0
1.0,7840.0,3353.0,0.00581,119.86,4332.0
2.0,12000.0,2736.0,0.01,144.16,3069.0
0.56,6941.0,2411.0,0.007,252.25,3623.0
5.03,14700.0,2709.0,0.008,261.33,784.0
2.0,12030.0,753.3,0.00811,314.31,573.0
0.91,6895.0,5275.0,0.00622,180.5,5155.0
1.008,9810.0,2000.0,0.00775,254.78,2110.0
2.0,7840.0,1493.0,0.00578,279.14,1031.0
0.98,9727.0,3504.0,0.007,258.14,2858.0
3.66,10446.0,6509.0,0.0112,198.24,3060.0
1.0,9810.0,501.0,0.008,125.97,1710.0
1.57,17650.0,2216.0,0.00802,300.56,1410.0
1.0,9800.0,1010.0,0.00805,300.85,1407.0
1.0,11760.0,3353.0,0.00581,117.09,4524.0
6.0,17650.0,501.0,0.00801,174.07,230.0
1.0,14000.0,599.0,0.01,102.71,2013.0
4.018,4992.0,3020.0,0.0151,251.6,1663.0
2.511,9560.0,6932.8,0.00545,293.76,1856.8
0.864,7000.0,945.0,0.00558,209.61,2520.0
0.5,11760.0,4444.0,0.00399,115.9,7556.0
0.6,265.0,446.0,0.0101,37.56,2175.0
5.37,13720.0,1505.0,0.0082,158.07,719.0
1.75,7029.0,3677.0,0.008,206.8,2659.0
5.03,9800.0,2709.0,0.008,288.94,613.0
1.57,7850.0,4995.0,0.008,265.15,2074.0
6.0,14710.0,2014.0,0.01075,239.72,733.0
0.61,130.0,161.4,0.0093,89.07,999.0
1.0,4021.0,383.0,0.01,46.21,2097.0
0.914,7030.0,2020.0,0.00622,208.84,2606.0
0.61,112.0,92.2,0.0093,73.07,668.0
6.0,11760.0,1542.0,0.0151,279.51,657.0
6.0,9810.0,1995.0,0.0078,252.71,490.0
4.0,14710.0,1000.0,0.0107,319.55,401.0
3.658,15601.0,2050.4,0.0134,297.07,961.6
2.0,12010.0,2991.8,0.00811,314.18,954.0
6.0,13930.0,1978.0,0.00778,183.55,700.0
2.5,3432.0,330.0,0.0131,29.65,1004.0
15.0,13720.0,2766.0,0.00805,290.8,255.0
2.44,17700.0,3185.0,0.008,268.52,1750.0
1.645,19620.0,2833.3,0.00783,302.57,1628.0
5.34,9800.0,1999.0,0.0082,259.82,609.0
4.8,6972.0,2198.8,0.00598,216.79,701.6
0.69,9800.0,4957.0,0.008,264.89,3800.0
6.0,11760.0,519.0,0.0151,137.2,559.0
4.0,9800.0,2710.0,0.00803,299.79,655.0
2.0,9800.0,1493.0,0.00578,96.88,1614.0
1.0,11760.0,1514.0,0.0108,239.81,2225.0
1.0,1147.0,1047.0,0.00607,57.65,2512.0
1.25,932.0,225.0,0.01,43.54,996.0
0.79,4900.0,983.0,0.008,164.7,3312.0
5.34,9800.0,1999.0,0.0082,289.86,471.0
0.96,1000.0,299.0,0.00996,48.64,1527.0
3.0,13720.0,1487.0,0.00803,320.84,522.0
4.877,6893.0,2888.3,0.0102,259.7,1075.7
1.84,11032.0,1328.4,0.0095,91.11,2205.35
1.84,13790.0,1352.7,0.0095,203.33,1476.54
1.57,12750.0,2195.0,0.008,300.75,1098.0
1.5,3040.0,1286.0,0.00393,69.35,1737.0
1.8,294.0,400.0,0.012,108.0,1032.0
0.25,6860.0,1504.0,0.00782,159.37,6611.0
3.0,9810.0,2000.0,0.00782,173.4,1425.0
1.0,10000.0,1357.0,0.01,118.18,3631.0
1.57,14710.0,2722.0,0.00802,299.13,1450.0
3.0,13730.0,2000.0,0.00796,198.85,1186.0
1.93,7030.0,1966.0,0.0128,140.16,2827.0
3.0,6860.0,4019.0,0.00801,263.18,1501.0
3.0,6860.0,1001.0,0.00799,144.22,1146.0
5.34,17650.0,2273.0,0.0082,291.32,629.0
1.93,7030.0,1898.0,0.0128,183.66,2503.0
0.96,1952.0,385.0,0.0129,81.04,2445.0
0.96,1471.0,307.0,0.0129,66.45,1985.0
1.0,6860.0,2007.0,0.008,135.07,3770.0
1.84,2758.0,995.0,0.0095,91.67,2126.47
1.44,294.0,300.0,0.012,110.0,1025.0
6.0,13720.0,4920.0,0.00585,178.46,1197.0
1.0,14000.0,2134.0,0.01,201.67,3309.0
3.658,17298.0,2040.0,0.0134,328.3,895.4
1.829,13811.0,3371.0,0.0113,319.7,1324.9
2.0,13720.0,3441.0,0.00578,77.61,3065.0
4.0,9990.0,2011.2,0.00811,300.4,547.0
2.0,13720.0,995.0,0.0108,300.99,783.0
1.57,12750.0,1606.0,0.008,128.03,2213.0
3.0,15690.0,2845.0,0.01001,322.06,1039.0
2.456,5001.0,1150.0,0.0152,241.16,1726.0
0.792,7840.0,3207.0,0.00607,183.21,3820.0
1.93,5171.0,3837.0,0.0128,187.52,3088.0
