m.1,kPa,kg m-2s-1,Â°C,m,kW m-2
1.57,12750,2195,260.1,0.008,1553
2,14000,2405,127.45,0.01,2976
2,7840,985,259.21,0.00795,1139
3,7000,4089,266.22,0.01001,1758
3,15690,3335,321.57,0.00578,768
3,13720,2800,315.02,0.01001,907
1.93,8274,2779.8,279.52,0.0128,1722.4
0.78,4900,2706,151.49,0.008,4596
3,2010,401,34.33,0.0131,985
1,14710,1499,178.31,0.00581,2011
0.393,1510,4802,61.33,0.008,9258
0.56,5168,2888,240.07,0.007,4307
2,5880,1095,260.28,0.0108,1558
0.6,2305,521,69.55,0.00999,3900
5.03,14700,2687,253.01,0.008,823
3.178,4972,3800,249.45,0.0151,2095
1,5100,1142.5,66.09,0.00601,3272
0.799,9800,5013,219.26,0.00384,3400
3,15690,1511,260.71,0.0108,898
0.785,14710,1603,229.55,0.00807,2300
7,17650,2772,238.79,0.0078,756
5.34,9800,1010,77.99,0.0082,735
3.8,17660,922.2,164.18,0.0104,744
0.78,4900,3961,208.16,0.008,3856
0.243,500,4938,71.58,0.008,7795
3.178,4992,3860,213.41,0.0151,2309
5.03,9800,2682,270.88,0.008,701
6,9800,1003,148.22,0.011,666
1,13730,2008,295.77,0.00799,1660
1,14000,2103,217.32,0.01,3092
4,11760,5003,279.51,0.00585,1140
6,14700,1562,290.87,0.011,442
5.296,4040,668,180.09,0.015,793
4,7840,4972,119.86,0.00585,2067
3,17650,500,175,0.00801,462
1.57,12750,2201,148.06,0.008,2593
2,18000,1759,152.56,0.01,2200
1,16000,688,105.87,0.01,2302
3.66,16010,253.6,247,0.00811,185
1,110,175,28.81,0.006,464
4,12010,2504.6,315.31,0.00811,560
1,17650,4000,200.66,0.00796,5170
1,14710,1514,220.33,0.0108,2315
0.914,6895,4122.2,240.28,0.00617,3232.8
1,2059,803,53.63,0.00607,2282
1,8000,2268,100.29,0.01,5062
2,13720,2004,179.38,0.00795,1825
4.966,13720,810,236.13,0.01,455
6,4970,2020.2,164.1,0.00798,874
4.019,6433,1490,269.39,0.0151,1017
1.57,9800,1007,158.26,0.008,1639
3,17650,1493,177.08,0.00578,807
6,11760,989,123.02,0.0082,528
3.8,19620,1200,252.51,0.0104,697
1,11760,2745,217.43,0.0108,3733
3.49,4900,2004,90.61,0.008,1748
3,20000,1521,346.58,0.01001,579
1,1275,432,69.17,0.01,1985
4,16010,1000.1,337.59,0.00811,280
0.98,10234,2319,303.33,0.007,1281
1.65,9810,3444.4,286.97,0.00782,1570
3.658,3871,1998.8,227.79,0.0134,1510.2
2.511,7030,4212.5,224.2,0.00545,1690.5
6,19610,1537,301.73,0.01075,481
0.792,7840,2199,192.51,0.00607,3161
1,9810,2000,97.94,0.00796,3800
1.93,5171,2658,252.78,0.0128,2401
1,10000,2524.9,301.36,0.00811,1801
1,17650,4000,181.23,0.00796,5620
1,7840,3353,259.62,0.00581,2408
1,13720,2748,238.72,0.0108,3413
2.5,6963,809,123.35,0.00998,1490
1,16000,832,112.31,0.01,2520
2,16000,1168,335.33,0.01,629
2,11760,2094,308.76,0.01,972
1,6860,1000,190.76,0.00801,2470
2,13720,2004,219.33,0.00795,1593
1,11760,2736,260.33,0.0108,2655
6,14710,992,321.16,0.01075,260
3,18000,488,256.69,0.01001,411
1,6963,638,176.03,0.00998,2350
2,6990,2002.6,275.91,0.00811,1432
4,4990,1251.1,164.16,0.00811,996
4.966,10000,5474,291.49,0.01,1396
3,7000,632,185.14,0.01001,952
3.8,19620,1088.9,219.64,0.0104,755
3,9900,1996,292.88,0.00781,791
2,13720,3441,158.07,0.00578,2360
1.65,11760,4534,280.09,0.0079,1965
2,7000,2118,137.46,0.01,2701
1.73,6870,4111.1,228.69,0.00951,2485
2.25,2697,290,30.65,0.0131,995
0.25,7840,2013,158.11,0.00782,6838
3.66,6870,2750,242.95,0.00921,1325
0.8,511,249,69.56,0.006,843
2,10000,870,109.16,0.01,1677
2,7840,1493,259.62,0.00578,1095
3,19610,2002,259.99,0.0108,1245
1,13720,2561,203.05,0.01,3799
1,2059,615,51.95,0.01,2807
0.56,10234,2409,307.09,0.007,2109
1,13730,2007,263.15,0.008,2040
1.524,11029,1017,301.5,0.0141,1258.7
1,3285,366,55.35,0.01,1990
2,17650,1861,147.92,0.01,2334
1,3040,784,49.49,0.00607,2495
1.5,6865,2595,214.7,0.00998,2468
1.04,2971,723,54.29,0.00394,1510
6,15690,1499,302.32,0.00585,267
0.79,9800,5004,259.82,0.00607,3087
1,6860,1996,100.04,0.0108,4489
2.456,5011,3890,215.26,0.0152,2381
1.93,10343,5315.5,284.95,0.0128,2208.2
4,12000,2012,314.43,0.00811,486
3,17650,1005,127.35,0.00803,905
1.829,10349,2016.4,284.05,0.0113,1353.3
3.66,16020,4011.9,247.09,0.00811,1690
0.8,901,151,90.5,0.006,598
5,14710,1010,261.21,0.01075,471
1,14000,315,98.64,0.01,1383
4.966,16000,608,249.47,0.01,338
3.66,4980,4984.1,164.24,0.00811,2506
3.8,14710,3444.4,254.77,0.0104,1489
4.966,13720,1514,230.5,0.01,690
1.008,7060,4000,138.17,0.00775,4890
1,17650,1514,259.2,0.0108,1910
0.79,7850,5004,209.63,0.00607,4240
2,18000,1254.8,346.91,0.00811,481
7,17650,1933,301.67,0.0078,381
6,13990,4014.6,327.47,0.00798,650
3.49,17660,999,322.21,0.008,336
5.37,13720,2357,209.1,0.0082,824
2,14710,4944,178.31,0.00578,3148
1,15690,3353,322.54,0.00581,1731
2,17650,1458,280.98,0.00805,933
1.04,1912,209,101.1,0.00993,1047
0.78,7850,3972,209.63,0.008,4208
6,12030,751.4,223.78,0.00798,300
3.8,17650,2250,118.08,0.0104,1860
0.96,1285,1198,114.25,0.00996,3460
5.03,17700,1620,208.8,0.008,666
1,1128,587,61.88,0.00601,1785
2,4021,2544,153.4,0.00998,2956
3,13730,4008,225.35,0.00801,2000
4,15690,1509,301.41,0.00803,479
1.44,304,300,110,0.012,1025
1.57,7840,2706,246.01,0.00802,2110
2.6,14710,4500,264.49,0.0077,1872
0.76,6895,1437,133.61,0.0106,4259
1.75,834,839,88.29,0.01,1521
0.35,1420,2673.8,46,0.01,8170
1,8000,1720,95.52,0.01,4304
3.66,18000,1511.1,347.27,0.00811,334
1.25,3099,1465,124.73,0.01,3318
6,4990,4011.3,163.46,0.00798,1366
2,13720,1963,325.17,0.01,840
0.96,1157,431,85.51,0.0129,2413
3,3000,389,128.85,0.01001,686
2,3040,3002.5,133.89,0.00811,3248
1.57,7850,4011,240.01,0.008,2357
5.34,17650,2283,341.87,0.0082,415
6,13720,999,270.38,0.00803,274
2.75,1667,702,43.21,0.0131,1460
3,16000,903,245.64,0.01001,678
0.79,2940,995,75.88,0.008,3752
5.37,14710,2336,219.22,0.0082,793
3.8,17650,5742,244.82,0.0074,2058
1.93,7030,1349,184.57,0.0128,2271
2,4021,1019,36.62,0.01,2476
0.6,2589,423,56.24,0.00999,3435
2.25,530,206,48.53,0.01,516
1,17650,4000,160.81,0.00796,5900
2,2305,426,34.61,0.0131,1465
0.5,504,201,29.57,0.006,1118
1.2,294,400,32,0.012,1775
4.966,10000,2465,291.31,0.01,714
3,7840,1493,97.76,0.00578,1211
3.8,9810,2561.1,202.49,0.0074,1175
2,16000,893,126.1,0.01,1385
0.864,7070,1025,248.24,0.01077,2730
1.5,6963,1662,114.83,0.00998,3024
2,9800,2804,138.13,0.00795,2686
1.75,2157,298,63.88,0.01,982
2.5,775,244,42.61,0.01,533
2,3364,612,45.14,0.0131,2004
4.018,5001,2240,229.65,0.0151,1604
3.66,19990,2495,353.62,0.00811,545
3.8,17650,1744,262.32,0.0074,697
1,7840,1996,158.11,0.0108,3675
1.57,14700,3978,290.87,0.008,2269
1.84,5516,3989.3,203.33,0.0095,2934.15
2,11760,1493,218.54,0.00578,1095
2,13720,315,178.92,0.01,611
2,19610,672,178.64,0.01,836
0.6,1079,1366,100.32,0.00999,4520
3.66,16030,2007.4,247.38,0.00811,890
2.438,6893,6766.4,190.24,0.0102,3542.6
2.1,13720,1528,237.64,0.0077,1116
2,5880,3441,259.27,0.00578,1645
1.645,15690,1161,277.15,0.008,872
1.5,2157,1196,129.65,0.01,2518
3,5880,1001,200.47,0.0108,1258
1,10000,1006,126,0.01,2926
1.65,284,150,30.84,0.006,297
2,13720,3441,136.95,0.00578,2556
1,17650,2000,339.03,0.008,1270
1,6970,2512.7,275.51,0.00811,2510
5.03,12750,1603,225.46,0.008,617
6,9810,999,255.81,0.00803,340
2.25,2599,499,38.74,0.0131,1473
3,7060,1994,153.14,0.00803,1686
1,5880,5051,159.44,0.00581,4511
1.68,14710,1496,258.1,0.00775,1244
3,17650,498,116.17,0.0108,655
3.048,11273,4101.2,239.33,0.00932,1692.567
2,13720,3706,300.99,0.00578,1172
2,5880,3441,178.77,0.00578,2335
6,9800,959,209.09,0.011,538
6,11760,999,187.8,0.00803,410
3,14000,5489,314.93,0.01001,1703
2,9800,3138,223.64,0.01,2209
4,15690,4951,159.06,0.00585,1965
3,18000,681,337.38,0.01001,341
3,9900,2000,86.91,0.00782,1764
3,8924,1087,94.9,0.00998,1480
5.182,6895,1342.4,254.63,0.00617,513.3
0.5,3100,1231,51.19,0.0024,3018
4.966,14000,686,236.77,0.01,403
4.966,10000,472,208.34,0.01,420
1,5100,2742.5,83.31,0.00785,4823
1,4021,558,46.69,0.01,2865
4.966,5000,2890,245.84,0.01,1086
0.96,2471,303,62.34,0.0129,2028
4,7840,4972,139.9,0.00585,1971
5,13990,1001.3,236.47,0.00811,458
1,17650,1514,179.16,0.0108,2713
2.08,922,524,79.61,0.00993,1089
4.966,19610,1091,343.78,0.01001,277
6,14710,1508,58.15,0.00787,807
1.727,7030,4050,250.72,0.01146,2420
3.12,1147,164,117.13,0.00993,281
0.68,101.3,651.2,30.2,0.006,2052
2,10000,457,180.55,0.01,947
0.6,265,276,39.24,0.0101,1640
0.99,6860,1007,133.19,0.008,2680
2,14000,660,195.79,0.01,985
2,11760,2815,278.54,0.00795,1232
4.013,6482,3740,265.77,0.0151,1482
6,17750,3965,314.09,0.00778,880
5.34,19610,2304,281.86,0.0082,709
3,15690,1016,321.57,0.00805,410
5,19610,5003,218.64,0.00585,1488
4,9800,3308,118.06,0.00585,1464
2.6,14710,3166.7,299.5,0.0077,1093
4.966,13720,2342,232.68,0.01,897
0.91,10343,2848,278.63,0.0128,2577
6,13720,1531,218.22,0.01075,645
5.37,14710,2010,301.14,0.0082,467
2,8000,636,186.76,0.01,1287
1.93,5171,1912,253.18,0.0128,2221
4.966,15690,4789,326.47,0.01,1114
1,898,206,95.82,0.008,756
4.966,5000,2596,165.68,0.01,1465
0.5,5100,1687,49.8,0.0024,3820
1.727,6895,4068,233.69,0.00953,2457.1
1.57,17700,1012,142.52,0.008,1378
2.5,2726,1258,135.3,0.01,1769
4.966,17650,867,337.63,0.01,241
4.966,10000,490,290.57,0.01,340
1.57,2940,2195,206.05,0.008,2484
1,10000,308,101.78,0.01,1499
0.799,7840,7460,199.49,0.00384,4711
2,7840,4944,199.49,0.00578,2488
4.8,6937,1113,247.03,0.00598,461.2
4.966,15690,687,325.07,0.01,254
2,14000,2501,128.63,0.01,3088
3,19610,1148,263.12,0.01001,709
6,14700,1000,250.07,0.011,418
1,13630,1060,272.47,0.00785,1340
4,9800,4951,118.06,0.00585,1872
0.25,6860,2013,119.03,0.00782,8298
1.57,14700,1601,178.45,0.008,1884
1,10000,1633,135.91,0.01,3776
0.97,9800,3978,283.87,0.008,2162
6,15690,992,320.6,0.01075,290
1.75,2824,1350,134.35,0.01,2486
2.6,14710,1030.6,255.82,0.0077,744
2,2980,2499,133.85,0.00811,2915
3,13720,3650,242.36,0.01001,1975
3,17650,5528,256.27,0.01001,2921
6,14710,2993,137.7,0.00787,1173
2,14000,1825,122.47,0.01,2420
1,107,101,62.69,0.008,382
2,13720,1083,320.84,0.0108,710
1,13730,1977,217.2,0.00785,2560
0.799,7840,4054,229.87,0.00384,2840
3,17650,2809,280.98,0.00803,1279
5.34,19610,2294,301.73,0.0082,628
3.048,13893,2049.3,254.62,0.00932,1020.773
3,17650,1965,86.98,0.00785,1823
0.6,2148,1030,96.32,0.00999,4893
3,14010,501,236.64,0.00811,437
4.017,4982,2280,206.86,0.0151,1773
1,15690,3319,321.57,0.00805,1907
5,10000,1252.1,210.56,0.00811,586
0.79,17700,4024,327.18,0.00607,2319
2,11760,1495,77.93,0.00795,2023
0.79,9800,1585,254.69,0.00607,2107
0.5,610,101,77.07,0.01,1042
1.524,11029,1017,252.05,0.0141,1687.7
1.6,7850,2696,260.12,0.008,1954
4.019,5021,2250,211.44,0.0151,1722
1,7061,424,149.42,0.00998,1956
2,17650,985,157.77,0.00795,1107
2,2922,621,45.12,0.0131,2016
3,12000,562,219.12,0.01001,625
1.57,2940,2201,185,0.008,2729
3.8,17660,4305.6,309.89,0.0074,1163
0.56,3293,3401,213.96,0.007,5143
3,6860,1000,272.27,0.00801,744
3,6860,1001,120.21,0.0108,1504
0.914,7030,2739,270.67,0.0128,2521
3,13730,2000,152.08,0.00782,1357
3,13730,500,302.86,0.00801,314
3.658,17229,2037.7,307.83,0.0134,1015.2
4.966,17650,471,256.69,0.01,267
1,3040,3075,86.54,0.00601,4965
1.829,117,119.3,71.94,0.0093,313
2,4021,1905,158.51,0.00998,2421
3,14000,6480,315.1,0.01001,1975
4.547,6895,2712,253.4,0.00617,815.8
0.79,12750,4053,291.59,0.00607,2372
4.017,4992,2290,182.71,0.0151,1899
2,14710,1493,137.23,0.00578,1280
2.5,1393,563,83.77,0.01,1046
4,3010,748.8,133.52,0.00811,771
1.57,12750,1595,322.45,0.008,817
3.8,19620,2777.8,192.32,0.0104,1840
3.49,12750,1001,320.44,0.008,350
3.49,14710,999,248.04,0.008,532
5,14000,1510.8,326.49,0.00811,299
4,6860,3328,199.77,0.00585,1217
3,14710,1493,138.65,0.00578,897
1,14710,1993,156.96,0.0108,3826
1.57,9800,3250,279.86,0.008,1636
1.27,8616,2701.2,284.29,0.0141,1971.6
3,15690,5029,198.66,0.00578,2256
0.78,14700,1592,301.07,0.008,1523
1,1985,1986,183.68,0.008,3344
2.08,1314,1280,60.61,0.00394,1030
4.966,14000,1428,316.59,0.01,402
1.008,13830,500,160.23,0.00775,1170
3,9810,1001,183.71,0.00799,896
3.49,12750,2004,72.67,0.008,1545
3,9800,1460,299.79,0.00803,639
2,15690,3330,321.57,0.00805,1302
0.78,7850,1614,208.75,0.008,3054
1.57,12750,3191,290.66,0.008,1545
0.393,1510,4790,88.53,0.008,7988
5,9800,1499,198.8,0.00585,512
3.66,14010,4986.9,236.42,0.00811,1982
6,13720,771,280.49,0.0151,419
1,11760,1499,258.69,0.00581,1609
1,12030,2004.2,315.13,0.00811,1395
1.27,11063,3381.9,291.09,0.0141,2160.9
15,13720,1527,199.8,0.00805,228
5.34,15690,1500,331.28,0.0082,293
1,9810,1001,163.23,0.00799,2340
4.966,9800,595,207.98,0.01,477
4.966,11760,4018,221.62,0.01,1396
1.65,13720,1939,308.93,0.00798,1093
3,17650,2000,190.42,0.00782,1384
2,5880,985,60.25,0.00795,1965
1,13720,2002,195.82,0.01,3269
0.914,10343,2725.6,194.78,0.00622,3407
0.96,1491,415,81.22,0.0129,2426
0.5,7840,1495,139.43,0.00792,5047
1.57,12750,2707,228.52,0.008,2213
6,6860,5003,139.07,0.00585,1368
2,6860,995,240.74,0.0108,1570
0.3,308,149,22.89,0.006,1325
1,11760,962,197.1,0.01105,2220
1.219,134,161.4,93.29,0.0093,576
3.658,6984,1298.2,227.8,0.0126,1247.5
6,17700,2211,260.27,0.011,818
1,2004,3033,145.07,0.008,4367
5.34,19610,1010,116.51,0.0082,581
3,13720,4997,137.89,0.00578,2488
0.597,6895,1789.9,190.27,0.00795,4101
0.79,14700,999,312.16,0.00607,994
0.432,7030,4050,253.81,0.00558,4130
3,13720,668,315.51,0.01001,427
2.456,5001,1530,263.96,0.0152,741
0.78,4900,1634,148.7,0.008,4051
1.55,9800,3984,203.07,0.00384,2013
2,15950,2516,247.35,0.00811,1772
1,6860,1499,259.15,0.00581,2057
0.616,550,100,106.23,0.0123,860.1
1.75,2697,336,32.09,0.0131,1464
1.93,7030,3769,273.02,0.0128,1998
6,13720,999,188.77,0.00803,409
2.007,7070,4050,213.27,0.00558,2190
1,1716,279,54.79,0.01,1523
4,17650,1499,198.62,0.00585,618
6,15690,2020,238.73,0.01075,767
1,3158,366,55.24,0.01,1995
1.25,2834,716,105.3,0.01,2506
3,6860,4008,190.76,0.00801,2202
1,824,1070,119.53,0.01,3000
2,9800,2004,198.35,0.00795,1756
2.456,4992,2120,242.06,0.0152,2148
1.727,7030,1755,280.69,0.00558,1300
2,1294,173,40.47,0.01,515
4.966,14000,1959,236.56,0.01,801
1.219,192,299.7,76.21,0.0093,865
1,6860,4000,100.04,0.00796,6210
2,3207,345,59.32,0.01,995
4,14010,998.5,327.59,0.00811,309
3,6860,1493,38.75,0.00578,1429
1.645,15690,2802,281.89,0.008,1802
3.05,6870,4000,225.88,0.00925,2050
0.78,9800,4972,253.65,0.008,3720
1.008,17650,2000,218.17,0.00775,2760
2,15690,1493,178.32,0.00578,1126
2,12020,2514.7,314.9,0.00811,907
5.512,6895,2671.3,250.52,0.00617,706.9
3,6963,583,106.29,0.00998,1012
1.04,3678,222,73,0.00776,930
5,9800,5003,139.08,0.00585,1523
6,9810,999,161.38,0.00803,490
3,9800,5045,214.64,0.01001,2398
3,9800,3314,299.79,0.00578,788
1.55,9800,3984,260.84,0.00384,1526
3.8,19610,1089,217.75,0.0104,755
0.792,14710,1604,301.14,0.00607,1370
2.743,6964,664.4,248.77,0.01262,1087.1
1,13730,2002.8,139.87,0.0108,4221
1,3521,270,48.34,0.01,1523
1,509,148,45.75,0.008,630
2,17650,5050,136.36,0.00578,3919
2,17650,1125,340.94,0.01,610
6,11760,775,299.7,0.0151,360
1.5,3256,436,37.05,0.0131,2053
0.96,2010,1522,128.38,0.00996,3943
1.57,7850,4000,280.19,0.008,1953
6,14710,3010,197.73,0.00787,994
0.5,7840,993,240.12,0.00792,3209
3,6860,997,144.22,0.00803,1175
0.778,14710,1011,290.94,0.00807,1269
2.743,6895,4108.7,238.16,0.00617,1734.7
3.49,14710,999,146.89,0.008,747
2,12000,381,104.14,0.01,906
3.658,6757,1383.1,218.07,0.01262,1281.1
1.93,7030,1353,158.13,0.0128,2418
6,12750,3164,249.92,0.011,982
2,17650,683,158.24,0.01,990
5.34,17650,2294,302.77,0.0082,583
3,9800,742,289.49,0.01001,624
2,11760,2004,259.3,0.00795,1244
2,3000,3191,218.61,0.01,2416
4,19610,2773,322.51,0.01075,981
6,14710,775,239.72,0.0151,484
6,17750,4016,277.85,0.00778,1000
1,14710,1514,158.13,0.0108,3375
3,15690,706,238.73,0.01001,586
0.991,11029,2005.5,280.21,0.0141,2214.5
1,6860,500,92.17,0.00801,1880
2.25,1873,430,66.87,0.01,1025
3,17650,4000,314.02,0.00801,1424
0.79,9800,4975,299.79,0.00607,1967
3,6963,681,163.6,0.00998,1003
1,6860,1987,159.37,0.0108,3733
5.37,14710,1989,301.14,0.0082,459
1.524,11029,1015.6,302.55,0.0141,1302.8
2.6,11790,2000,148.53,0.0051,1175
3,6960,1085,234.19,0.00781,971
2,13720,1161,195.37,0.01,1388
1.524,12476,1623.1,283.8,0.0141,1536.3
6,17700,2129,291.34,0.011,688
0.96,1069,328,70.36,0.0129,1959
0.79,12750,3208,239.74,0.00607,3008
6,15690,2023,301.41,0.0146,731
2.5,2442,1319,134.99,0.01,1766
4.966,18000,839,254.16,0.01,394
2,14000,307,102.23,0.01,728
2,7000,5767,188.99,0.01,3674
1.73,6870,4027.8,247.76,0.00951,2370
2,7944,1214,144.81,0.00998,1944
1,13730,1983,177.4,0.00785,2990
1.93,7030,1898,97.81,0.0128,3117
1,14000,1314,199.19,0.01,2394
5,14710,1010,281.12,0.01075,427
1.27,8616,2694.4,273.15,0.0141,2208.2
2,12000,617,107,0.01,1253
3.05,10446,6794,306.47,0.0112,2208
1,11760,1514,218.54,0.0108,2435
1.1,11760,997,201.61,0.0077,1686
6,14710,1015,260.17,0.0151,545
3.49,14710,999,183.59,0.008,677
3,6860,4966,119.03,0.00578,2570
3.8,9810,1980.6,164.16,0.0074,1175
3,14000,1574,247.45,0.01001,979
1.727,6964,5424,226.5,0.00953,2736.3
1.727,7100,4050,253.93,0.01146,2440
3,10000,638,210.12,0.01001,778
1,9810,2000,124.08,0.00801,3490
2.08,2010,1894,53.01,0.00394,1438
2.08,1952,525,110.51,0.00776,983
2.08,1873,349,98.09,0.00776,739
5,7020,1510.5,185.6,0.00811,822
5,18010,1499.2,347.09,0.00811,257
5.8,11760,1504,290.19,0.0108,418
1,7110,1953,122.98,0.00998,4273
4.966,15690,5387,326.47,0.01,1240
1.57,17700,3989,265.45,0.008,2795
3,6963,1470,181.29,0.00998,1504
0.432,7000,4105,210.49,0.00558,5460
3,11760,1607,222.49,0.01001,1119
0.79,14700,4014,290.87,0.00607,2696
3,13730,1000,254.05,0.00801,625
2,17650,1514,323.28,0.0108,831
6,17950,998,162.83,0.00803,460
2.743,6895,2739.1,249.48,0.00617,1265.3
1,14000,1320,124.37,0.01,3352
1,7840,1499,260.22,0.00581,1955
1.645,15690,1940,160.46,0.008,2302
2.08,1706,533,132.15,0.00993,1171
1,7840,1990,279.14,0.0108,2363
6,13720,771,260.19,0.0151,466
1.65,7850,1702.8,151.01,0.0082,2291
1,14000,2004,206.17,0.01,3130
2.5,1344,1267,130.08,0.01,1525
2,17650,1495,76.89,0.00795,1942
3,11760,2798,279.51,0.00803,969
1,1002,1002,76.45,0.008,2447
3.658,13862,2045,287.37,0.0134,936.4
0.76,8260,1451,155.98,0.0106,3943
1.524,12407,1014.3,295.67,0.0141,1183
3.5,6963,649,94.62,0.00998,985
3.178,5001,1150,233.27,0.0151,1425
5.37,13720,1026,260.19,0.0082,366
3,9800,986,219.26,0.0108,983
1.002,13730,998,300.88,0.00801,1110
4,13720,3308,299.91,0.00585,697
1.359,7000,2025,254.52,0.00558,1900
6,19610,2033,281.86,0.01075,690
0.79,9800,1604,209.09,0.00607,2491
1,14000,797,193.07,0.01,1873
5,13720,1499,280.49,0.00585,323
3,14000,1494,318.05,0.01001,590
0.56,10183,2915,299.44,0.007,2340
3,14710,1493,239.72,0.00578,648
2,7840,3441,98.72,0.00578,2729
4.966,17650,588,257.32,0.01,310
6,14020,1009,132.84,0.00771,510
0.99,13730,3988,198.85,0.008,5100
4,11760,3297,218.98,0.00585,1017
1,4021,829,53.88,0.00607,2769
1.57,14700,1601,250.07,0.008,1373
0.991,11029,2712,268.4,0.0141,2899.1
15,9800,2002,250.7,0.00805,258
1,7100,364.1,60.64,0.00785,1598
1,4021,1196,56.76,0.00607,3444
5.37,14710,1026,159.06,0.0082,533
4,14710,1499,261.21,0.00585,465
0.864,7140,1768,277.59,0.00558,2370
0.96,1353,173,38.83,0.00996,1048
2.25,2873,723,97.35,0.01,1490
0.61,118,119.3,58.1,0.0093,820
3,9810,2000,57.7,0.00796,1866
1.75,1402,896,45.87,0.0131,2471
1.57,9800,2201,224.29,0.008,1973
1.002,17650,501,216.17,0.00801,960
2,10000,516,103.21,0.01,1182
1,3040,1430,75.81,0.00785,4010
1.75,1863,580,80.9,0.01,1522
1.84,13790,2718.9,314.44,0.0095,1091.63
0.78,14700,1016,209.12,0.008,1862
2.23,17700,1620,301.7,0.008,839
6,15690,3370,261.33,0.00585,671
2,17650,542,160.81,0.01,825
3,19610,1493,280.86,0.00578,566
3,6860,2000,90.98,0.00801,1911
1.5,5001,2135,112.55,0.00998,3481
0.243,500,4847,46.49,0.008,9687
4.966,15690,414,325.54,0.01,165
4,11760,3297,259.3,0.00585,864
1.2,294,500,32,0.012,1910
0.6,2854,1262,106.91,0.00999,5093
1,13720,627,101.56,0.01,2074
1.57,7840,1606,203.52,0.00802,2080
3,17650,498,199.53,0.0108,505
1,507,151,71.17,0.01,751
1,13730,1001,224.47,0.00799,1730
6,14710,2016,331.75,0.00787,300
2,11760,3441,95.89,0.00578,2819
3,6860,1493,179.4,0.00578,1015
2,5982,555,79.8,0.00998,1494
10.94,17650,1511,280.9,0.00805,234
1.57,17700,1601,274.82,0.008,1242
1.5,1451,471,75.08,0.01,1511
1.75,2403,223,31.5,0.0131,989
1.008,17650,500,163.85,0.00775,1060
1.5,1471,507,37.02,0.0131,2081
1,6860,1499,79.04,0.00581,3335
3,6860,1001,174.36,0.00799,1069
0.79,9800,1604,269.88,0.00607,1994
2.438,6893,1450.9,127.46,0.0102,2151.4
3,19620,2002.8,320.91,0.0108,862
0.25,14710,1504,260.17,0.00782,3656
1,6860,1000,162.38,0.00801,2630
1,2977,989,169.32,0.008,2702
0.792,9800,1584,254.69,0.00607,2110
3,6860,3999,245.15,0.00799,1843
1,2314,373,60.45,0.01,2004
1.5,2952,657,99.48,0.01,2036
4,13720,3308,260.19,0.00585,895
0.914,6895,2684.9,244.69,0.00617,2958.1
0.78,17700,2217,281.01,0.008,2354
0.79,2940,989,180.92,0.008,3219
0.432,7030,1890,226.58,0.00558,4090
1,6860,980,177.57,0.008,2720
3,14710,3335,300.05,0.00578,847
4,13720,1509,320.84,0.00803,386
3.66,12010,2516.7,224.26,0.00811,1097
1,502,150,113.8,0.006,418
1,7840,3353,119.86,0.00581,4332
2,12000,2736,144.16,0.01,3069
0.56,6941,2411,252.25,0.007,3623
5.03,14700,2709,261.33,0.008,784
2,12030,753.3,314.31,0.00811,573
0.91,6895,5275,180.5,0.00622,5155
1.008,9810,2000,254.78,0.00775,2110
2,7840,1493,279.14,0.00578,1031
0.98,9727,3504,258.14,0.007,2858
3.66,10446,6509,198.24,0.0112,3060
1,9810,501,125.97,0.008,1710
1.57,17650,2216,300.56,0.00802,1410
1,9800,1010,300.85,0.00805,1407
1,11760,3353,117.09,0.00581,4524
6,17650,501,174.07,0.00801,230
1,14000,599,102.71,0.01,2013
4.018,4992,3020,251.6,0.0151,1663
2.511,9560,6932.8,293.76,0.00545,1856.8
0.864,7000,945,209.61,0.00558,2520
0.5,11760,4444,115.9,0.00399,7556
0.6,265,446,37.56,0.0101,2175
5.37,13720,1505,158.07,0.0082,719
1.75,7029,3677,206.8,0.008,2659
5.03,9800,2709,288.94,0.008,613
1.57,7850,4995,265.15,0.008,2074
6,14710,2014,239.72,0.01075,733
0.61,130,161.4,89.07,0.0093,999
1,4021,383,46.21,0.01,2097
0.914,7030,2020,208.84,0.00622,2606
0.61,112,92.2,73.07,0.0093,668
6,11760,1542,279.51,0.0151,657
6,9810,1995,252.71,0.0078,490
4,14710,1000,319.55,0.0107,401
3.658,15601,2050.4,297.07,0.0134,961.6
2,12010,2991.8,314.18,0.00811,954
