d,p,t,l,m,c
0.00607,7850.0,183.32,0.79,3208.0,3822.0
0.008,7850.0,154.04,2.54,1595.0,1646.0
0.00811,9990.0,300.93,1.0,2024.7,1802.0
0.01,3481.0,55.98,1.25,332.0,1524.0
0.012,294.0,67.0,1.44,200.0,838.0
0.01001,7000.0,187.63,3.0,781.0,1082.0
0.0157,1060.0,78.0,2.44,4091.0,4980.0
0.00578,5880.0,119.37,3.0,1493.0,1202.0
0.00782,9810.0,150.19,3.0,2000.0,1520.0
0.01,20000.0,181.2,2.0,649.0,829.0
0.0151,17650.0,239.66,6.0,519.0,377.0
0.00801,9810.0,179.6,1.0,2000.0,2980.0
0.01,14000.0,103.18,2.0,482.0,1023.0
0.006,304.0,43.48,0.5,101.0,577.0
0.01001,12000.0,228.75,3.0,2549.0,1439.0
0.00578,15690.0,280.71,3.0,4997.0,1615.0
0.0141,8616.0,261.0,0.991,1620.4,2526.8
0.008,9800.0,205.08,1.6,2679.0,2266.0
0.00801,13730.0,214.32,3.0,1000.0,699.0
0.00607,12750.0,290.66,0.79,2199.0,1689.0
0.008,14700.0,168.28,2.44,2173.0,1717.0
0.00801,6860.0,100.99,1.0,2000.0,3830.0
0.008,1040.0,64.79,0.393,4780.0,8758.0
0.0129,1608.0,66.46,0.96,305.0,2038.0
0.00778,17650.0,150.5,6.0,1076.0,490.0
0.01001,17650.0,336.07,3.0,544.0,288.0
0.00578,6860.0,119.03,3.0,3335.0,2000.0
0.00585,9800.0,179.5,4.0,1499.0,698.0
0.01,13720.0,104.66,2.0,411.0,875.0
0.01,4021.0,46.45,1.0,424.0,2282.0
0.00795,5880.0,139.39,2.0,985.0,1686.0
0.008,9810.0,298.81,0.99,1007.0,1330.0
0.0105,13790.0,246.98,1.8,678.0,883.0
0.00805,17650.0,322.14,1.0,3330.0,2198.0
0.00607,12750.0,280.53,0.79,4965.0,3147.0
0.006,101.3,29.9,0.68,52.4,280.0
0.01,1677.0,138.77,2.5,1584.0,1760.0
0.00578,9800.0,299.79,3.0,4997.0,1239.0
0.00778,13830.0,262.32,6.0,1035.0,310.0
0.00598,6945.0,223.25,3.203,2979.1,1196.2
0.0101,314.0,32.89,1.15,607.0,1762.0
0.008,9800.0,218.16,2.44,1590.0,1280.0
0.00951,6870.0,159.72,1.73,2116.7,2730.0
0.00996,2618.0,122.1,0.96,1742.0,4253.0
0.0126,6898.0,227.28,3.658,3814.4,2007.1
0.0101,265.0,37.08,0.6,199.0,1400.0
0.0141,11029.0,297.58,1.524,2031.3,1448.0
0.00996,1549.0,74.57,0.96,776.0,3137.0
0.01,14000.0,319.67,2.0,898.0,626.0
0.00801,6860.0,119.03,1.0,1000.0,2840.0
0.006,713.0,28.53,0.5,150.0,951.0
0.00795,11760.0,279.51,2.0,985.0,810.0
0.007,7093.0,262.19,0.98,3011.0,2952.0
0.0126,6870.0,277.96,3.66,2483.3,1270.0
0.00986,5880.0,98.24,0.601,2103.0,6370.0
0.00578,17650.0,239.66,3.0,3335.0,1390.0
0.00799,6860.0,244.1,3.0,1997.0,1215.0
0.01,2501.0,52.28,2.25,193.0,506.0
0.0108,13720.0,280.1,1.0,2011.0,2061.0
0.00776,3148.0,87.06,1.04,325.0,1330.0
0.00805,13720.0,261.2,10.94,2030.0,279.0
0.0108,13720.0,319.89,3.0,2781.0,835.0
0.0131,2942.0,45.06,1.5,935.0,3165.0
0.01,1402.0,42.99,1.25,211.0,993.0
0.01,14000.0,206.17,1.0,1241.0,2257.0
0.008,12750.0,214.22,1.97,1001.0,1029.0
0.00801,13730.0,243.93,1.0,500.0,1020.0
0.0128,6895.0,250.1,0.91,5383.0,3713.0
0.01,13720.0,126.31,2.0,2628.0,3256.0
0.00993,1589.0,139.07,1.04,206.0,986.0
0.0108,17650.0,178.0,2.0,1511.0,1814.0
0.0093,127.0,70.75,0.61,161.4,938.0
0.008,1000.0,88.04,0.241,5123.0,8996.0
0.0095,5516.0,91.67,1.84,488.7,1321.95
0.01,3501.0,112.61,1.25,696.0,2495.0
0.00801,17550.0,239.62,3.0,4008.0,2100.0
0.00801,6860.0,247.23,3.0,1000.0,833.0
0.00787,14710.0,178.31,3.0,1999.0,1267.0
0.0151,14710.0,301.14,6.0,1885.0,664.0
0.00805,9800.0,177.4,10.94,2016.0,420.0
0.0093,192.0,69.77,1.219,299.7,865.0
0.008,14700.0,209.12,1.6,3191.0,2739.0
0.011,17700.0,322.17,6.0,3223.0,813.0
0.0095,13790.0,203.89,1.84,1332.5,1444.99
0.01001,11760.0,300.77,3.0,375.0,366.0
0.0134,3485.0,180.98,3.658,2040.8,1831.2
0.00795,17650.0,137.3,2.0,2787.0,2860.0
0.0082,14710.0,198.86,5.37,2357.0,862.0
0.00795,7840.0,159.04,2.0,2004.0,2198.0
0.008,14700.0,324.09,5.03,2709.0,494.0
0.00998,8826.0,112.9,1.0,322.0,1436.0
0.00795,11760.0,259.3,2.0,2815.0,1442.0
0.008,107.0,31.36,0.6,59.0,361.0
0.00585,17650.0,341.87,4.0,1499.0,268.0
0.0128,10343.0,239.02,1.93,5438.0,3533.0
0.00803,13730.0,260.07,6.0,999.0,300.0
0.0113,10343.0,251.45,1.829,3398.1,2056.8
0.008,9800.0,263.88,5.03,1001.0,400.0
0.00803,17550.0,268.65,3.0,2001.0,1052.0
0.00785,7100.0,78.13,1.0,1949.5,4223.0
0.008,2940.0,203.17,2.51,996.0,1090.0
0.00776,1461.0,79.48,1.04,241.0,979.0
0.008,12750.0,260.1,1.57,2195.0,1553.0
0.01,14000.0,127.45,2.0,2405.0,2976.0
0.00795,7840.0,259.21,2.0,985.0,1139.0
0.01001,7000.0,266.22,3.0,4089.0,1758.0
0.00578,15690.0,321.57,3.0,3335.0,768.0
0.01001,13720.0,315.02,3.0,2800.0,907.0
0.0128,8274.0,279.52,1.93,2779.8,1722.4
0.008,4900.0,151.49,0.78,2706.0,4596.0
0.0131,2010.0,34.33,3.0,401.0,985.0
0.00581,14710.0,178.31,1.0,1499.0,2011.0
0.008,1510.0,61.33,0.393,4802.0,9258.0
0.007,5168.0,240.07,0.56,2888.0,4307.0
0.0108,5880.0,260.28,2.0,1095.0,1558.0
0.00999,2305.0,69.55,0.6,521.0,3900.0
0.008,14700.0,253.01,5.03,2687.0,823.0
0.0151,4972.0,249.45,3.178,3800.0,2095.0
0.00601,5100.0,66.09,1.0,1142.5,3272.0
0.00384,9800.0,219.26,0.799,5013.0,3400.0
0.0108,15690.0,260.71,3.0,1511.0,898.0
0.00807,14710.0,229.55,0.785,1603.0,2300.0
0.0078,17650.0,238.79,7.0,2772.0,756.0
0.0082,9800.0,77.99,5.34,1010.0,735.0
0.0104,17660.0,164.18,3.8,922.2,744.0
0.008,4900.0,208.16,0.78,3961.0,3856.0
0.008,500.0,71.58,0.243,4938.0,7795.0
0.0151,4992.0,213.41,3.178,3860.0,2309.0
0.008,9800.0,270.88,5.03,2682.0,701.0
0.011,9800.0,148.22,6.0,1003.0,666.0
0.00799,13730.0,295.77,1.0,2008.0,1660.0
0.01,14000.0,217.32,1.0,2103.0,3092.0
0.00585,11760.0,279.51,4.0,5003.0,1140.0
0.011,14700.0,290.87,6.0,1562.0,442.0
0.015,4040.0,180.09,5.296,668.0,793.0
0.00585,7840.0,119.86,4.0,4972.0,2067.0
0.00801,17650.0,175.0,3.0,500.0,462.0
0.008,12750.0,148.06,1.57,2201.0,2593.0
0.01,18000.0,152.56,2.0,1759.0,2200.0
0.01,16000.0,105.87,1.0,688.0,2302.0
0.00811,16010.0,247.0,3.66,253.6,185.0
0.006,110.0,28.81,1.0,175.0,464.0
0.00811,12010.0,315.31,4.0,2504.6,560.0
0.00796,17650.0,200.66,1.0,4000.0,5170.0
0.0108,14710.0,220.33,1.0,1514.0,2315.0
0.00617,6895.0,240.28,0.914,4122.2,3232.8
0.00607,2059.0,53.63,1.0,803.0,2282.0
0.01,8000.0,100.29,1.0,2268.0,5062.0
0.00795,13720.0,179.38,2.0,2004.0,1825.0
0.01,13720.0,236.13,4.966,810.0,455.0
0.00798,4970.0,164.1,6.0,2020.2,874.0
0.0151,6433.0,269.39,4.019,1490.0,1017.0
0.008,9800.0,158.26,1.57,1007.0,1639.0
0.00578,17650.0,177.08,3.0,1493.0,807.0
0.0082,11760.0,123.02,6.0,989.0,528.0
0.0104,19620.0,252.51,3.8,1200.0,697.0
0.0108,11760.0,217.43,1.0,2745.0,3733.0
0.008,4900.0,90.61,3.49,2004.0,1748.0
0.01001,20000.0,346.58,3.0,1521.0,579.0
0.01,1275.0,69.17,1.0,432.0,1985.0
0.00811,16010.0,337.59,4.0,1000.1,280.0
0.007,10234.0,303.33,0.98,2319.0,1281.0
0.00782,9810.0,286.97,1.65,3444.4,1570.0
0.0134,3871.0,227.79,3.658,1998.8,1510.2
0.00545,7030.0,224.2,2.511,4212.5,1690.5
0.01075,19610.0,301.73,6.0,1537.0,481.0
0.00607,7840.0,192.51,0.792,2199.0,3161.0
0.00796,9810.0,97.94,1.0,2000.0,3800.0
0.0128,5171.0,252.78,1.93,2658.0,2401.0
0.00811,10000.0,301.36,1.0,2524.9,1801.0
0.00796,17650.0,181.23,1.0,4000.0,5620.0
0.00581,7840.0,259.62,1.0,3353.0,2408.0
0.0108,13720.0,238.72,1.0,2748.0,3413.0
0.00998,6963.0,123.35,2.5,809.0,1490.0
0.01,16000.0,112.31,1.0,832.0,2520.0
0.01,16000.0,335.33,2.0,1168.0,629.0
0.01,11760.0,308.76,2.0,2094.0,972.0
0.00801,6860.0,190.76,1.0,1000.0,2470.0
0.00795,13720.0,219.33,2.0,2004.0,1593.0
0.0108,11760.0,260.33,1.0,2736.0,2655.0
0.01075,14710.0,321.16,6.0,992.0,260.0
0.01001,18000.0,256.69,3.0,488.0,411.0
0.00998,6963.0,176.03,1.0,638.0,2350.0
0.00811,6990.0,275.91,2.0,2002.6,1432.0
0.00811,4990.0,164.16,4.0,1251.1,996.0
0.01,10000.0,291.49,4.966,5474.0,1396.0
0.01001,7000.0,185.14,3.0,632.0,952.0
0.0104,19620.0,219.64,3.8,1088.9,755.0
0.00781,9900.0,292.88,3.0,1996.0,791.0
0.00578,13720.0,158.07,2.0,3441.0,2360.0
0.0079,11760.0,280.09,1.65,4534.0,1965.0
0.01,7000.0,137.46,2.0,2118.0,2701.0
0.00951,6870.0,228.69,1.73,4111.1,2485.0
0.0131,2697.0,30.65,2.25,290.0,995.0
0.00782,7840.0,158.11,0.25,2013.0,6838.0
0.00921,6870.0,242.95,3.66,2750.0,1325.0
0.006,511.0,69.56,0.8,249.0,843.0
0.01,10000.0,109.16,2.0,870.0,1677.0
0.00578,7840.0,259.62,2.0,1493.0,1095.0
0.0108,19610.0,259.99,3.0,2002.0,1245.0
0.01,13720.0,203.05,1.0,2561.0,3799.0
0.01,2059.0,51.95,1.0,615.0,2807.0
0.007,10234.0,307.09,0.56,2409.0,2109.0
0.008,13730.0,263.15,1.0,2007.0,2040.0
0.0141,11029.0,301.5,1.524,1017.0,1258.7
0.01,3285.0,55.35,1.0,366.0,1990.0
0.01,17650.0,147.92,2.0,1861.0,2334.0
0.00607,3040.0,49.49,1.0,784.0,2495.0
0.00998,6865.0,214.7,1.5,2595.0,2468.0
0.00394,2971.0,54.29,1.04,723.0,1510.0
0.00585,15690.0,302.32,6.0,1499.0,267.0
0.00607,9800.0,259.82,0.79,5004.0,3087.0
0.0108,6860.0,100.04,1.0,1996.0,4489.0
0.0152,5011.0,215.26,2.456,3890.0,2381.0
0.0128,10343.0,284.95,1.93,5315.5,2208.2
0.00811,12000.0,314.43,4.0,2012.0,486.0
0.00803,17650.0,127.35,3.0,1005.0,905.0
0.0113,10349.0,284.05,1.829,2016.4,1353.3
0.00811,16020.0,247.09,3.66,4011.9,1690.0
0.006,901.0,90.5,0.8,151.0,598.0
0.01075,14710.0,261.21,5.0,1010.0,471.0
0.01,14000.0,98.64,1.0,315.0,1383.0
0.01,16000.0,249.47,4.966,608.0,338.0
0.00811,4980.0,164.24,3.66,4984.1,2506.0
0.0104,14710.0,254.77,3.8,3444.4,1489.0
0.01,13720.0,230.5,4.966,1514.0,690.0
0.00775,7060.0,138.17,1.008,4000.0,4890.0
0.0108,17650.0,259.2,1.0,1514.0,1910.0
0.00607,7850.0,209.63,0.79,5004.0,4240.0
0.00811,18000.0,346.91,2.0,1254.8,481.0
0.0078,17650.0,301.67,7.0,1933.0,381.0
0.00798,13990.0,327.47,6.0,4014.6,650.0
0.008,17660.0,322.21,3.49,999.0,336.0
0.0082,13720.0,209.1,5.37,2357.0,824.0
0.00578,14710.0,178.31,2.0,4944.0,3148.0
0.00581,15690.0,322.54,1.0,3353.0,1731.0
0.00805,17650.0,280.98,2.0,1458.0,933.0
0.00993,1912.0,101.1,1.04,209.0,1047.0
0.008,7850.0,209.63,0.78,3972.0,4208.0
0.00798,12030.0,223.78,6.0,751.4,300.0
0.0104,17650.0,118.08,3.8,2250.0,1860.0
0.00996,1285.0,114.25,0.96,1198.0,3460.0
0.008,17700.0,208.8,5.03,1620.0,666.0
0.00601,1128.0,61.88,1.0,587.0,1785.0
0.00998,4021.0,153.4,2.0,2544.0,2956.0
0.00801,13730.0,225.35,3.0,4008.0,2000.0
0.00803,15690.0,301.41,4.0,1509.0,479.0
0.012,304.0,110.0,1.44,300.0,1025.0
0.00802,7840.0,246.01,1.57,2706.0,2110.0
0.0077,14710.0,264.49,2.6,4500.0,1872.0
0.0106,6895.0,133.61,0.76,1437.0,4259.0
0.01,834.0,88.29,1.75,839.0,1521.0
0.01,1420.0,46.0,0.35,2673.8,8170.0
0.01,8000.0,95.52,1.0,1720.0,4304.0
0.00811,18000.0,347.27,3.66,1511.1,334.0
0.01,3099.0,124.73,1.25,1465.0,3318.0
0.00798,4990.0,163.46,6.0,4011.3,1366.0
0.01,13720.0,325.17,2.0,1963.0,840.0
0.0129,1157.0,85.51,0.96,431.0,2413.0
0.01001,3000.0,128.85,3.0,389.0,686.0
0.00811,3040.0,133.89,2.0,3002.5,3248.0
0.008,7850.0,240.01,1.57,4011.0,2357.0
0.0082,17650.0,341.87,5.34,2283.0,415.0
0.00803,13720.0,270.38,6.0,999.0,274.0
0.0131,1667.0,43.21,2.75,702.0,1460.0
0.01001,16000.0,245.64,3.0,903.0,678.0
0.008,2940.0,75.88,0.79,995.0,3752.0
0.0082,14710.0,219.22,5.37,2336.0,793.0
0.0074,17650.0,244.82,3.8,5742.0,2058.0
0.0128,7030.0,184.57,1.93,1349.0,2271.0
0.01,4021.0,36.62,2.0,1019.0,2476.0
0.00999,2589.0,56.24,0.6,423.0,3435.0
0.01,530.0,48.53,2.25,206.0,516.0
0.00796,17650.0,160.81,1.0,4000.0,5900.0
0.0131,2305.0,34.61,2.0,426.0,1465.0
0.006,504.0,29.57,0.5,201.0,1118.0
0.012,294.0,32.0,1.2,400.0,1775.0
0.01,10000.0,291.31,4.966,2465.0,714.0
0.00578,7840.0,97.76,3.0,1493.0,1211.0
0.0074,9810.0,202.49,3.8,2561.1,1175.0
0.01,16000.0,126.1,2.0,893.0,1385.0
0.01077,7070.0,248.24,0.864,1025.0,2730.0
0.00998,6963.0,114.83,1.5,1662.0,3024.0
0.00795,9800.0,138.13,2.0,2804.0,2686.0
0.01,2157.0,63.88,1.75,298.0,982.0
0.01,775.0,42.61,2.5,244.0,533.0
0.0131,3364.0,45.14,2.0,612.0,2004.0
0.0151,5001.0,229.65,4.018,2240.0,1604.0
0.00811,19990.0,353.62,3.66,2495.0,545.0
0.0074,17650.0,262.32,3.8,1744.0,697.0
0.0108,7840.0,158.11,1.0,1996.0,3675.0
0.008,14700.0,290.87,1.57,3978.0,2269.0
0.0095,5516.0,203.33,1.84,3989.3,2934.15
0.00578,11760.0,218.54,2.0,1493.0,1095.0
0.01,13720.0,178.92,2.0,315.0,611.0
0.01,19610.0,178.64,2.0,672.0,836.0
0.00999,1079.0,100.32,0.6,1366.0,4520.0
0.00811,16030.0,247.38,3.66,2007.4,890.0
0.0102,6893.0,190.24,2.438,6766.4,3542.6
0.0077,13720.0,237.64,2.1,1528.0,1116.0
0.00578,5880.0,259.27,2.0,3441.0,1645.0
0.008,15690.0,277.15,1.645,1161.0,872.0
0.01,2157.0,129.65,1.5,1196.0,2518.0
0.0108,5880.0,200.47,3.0,1001.0,1258.0
0.01,10000.0,126.0,1.0,1006.0,2926.0
0.006,284.0,30.84,1.65,150.0,297.0
0.00578,13720.0,136.95,2.0,3441.0,2556.0
0.008,17650.0,339.03,1.0,2000.0,1270.0
0.00811,6970.0,275.51,1.0,2512.7,2510.0
0.008,12750.0,225.46,5.03,1603.0,617.0
0.00803,9810.0,255.81,6.0,999.0,340.0
0.0131,2599.0,38.74,2.25,499.0,1473.0
0.00803,7060.0,153.14,3.0,1994.0,1686.0
0.00581,5880.0,159.44,1.0,5051.0,4511.0
0.00775,14710.0,258.1,1.68,1496.0,1244.0
0.0108,17650.0,116.17,3.0,498.0,655.0
0.00932,11273.0,239.33,3.048,4101.2,1692.567
0.00578,13720.0,300.99,2.0,3706.0,1172.0
0.00578,5880.0,178.77,2.0,3441.0,2335.0
0.011,9800.0,209.09,6.0,959.0,538.0
0.00803,11760.0,187.8,6.0,999.0,410.0
0.01001,14000.0,314.93,3.0,5489.0,1703.0
0.01,9800.0,223.64,2.0,3138.0,2209.0
0.00585,15690.0,159.06,4.0,4951.0,1965.0
0.01001,18000.0,337.38,3.0,681.0,341.0
0.00782,9900.0,86.91,3.0,2000.0,1764.0
0.00998,8924.0,94.9,3.0,1087.0,1480.0
0.00617,6895.0,254.63,5.182,1342.4,513.3
0.0024,3100.0,51.19,0.5,1231.0,3018.0
0.01,14000.0,236.77,4.966,686.0,403.0
0.01,10000.0,208.34,4.966,472.0,420.0
0.00785,5100.0,83.31,1.0,2742.5,4823.0
0.01,4021.0,46.69,1.0,558.0,2865.0
0.01,5000.0,245.84,4.966,2890.0,1086.0
0.0129,2471.0,62.34,0.96,303.0,2028.0
0.00585,7840.0,139.9,4.0,4972.0,1971.0
0.00811,13990.0,236.47,5.0,1001.3,458.0
0.0108,17650.0,179.16,1.0,1514.0,2713.0
0.00993,922.0,79.61,2.08,524.0,1089.0
0.01001,19610.0,343.78,4.966,1091.0,277.0
0.00787,14710.0,58.15,6.0,1508.0,807.0
0.01146,7030.0,250.72,1.727,4050.0,2420.0
0.00993,1147.0,117.13,3.12,164.0,281.0
0.006,101.3,30.2,0.68,651.2,2052.0
0.01,10000.0,180.55,2.0,457.0,947.0
0.0101,265.0,39.24,0.6,276.0,1640.0
0.008,6860.0,133.19,0.99,1007.0,2680.0
0.01,14000.0,195.79,2.0,660.0,985.0
0.00795,11760.0,278.54,2.0,2815.0,1232.0
0.0151,6482.0,265.77,4.013,3740.0,1482.0
0.00778,17750.0,314.09,6.0,3965.0,880.0
0.0082,19610.0,281.86,5.34,2304.0,709.0
0.00805,15690.0,321.57,3.0,1016.0,410.0
0.00585,19610.0,218.64,5.0,5003.0,1488.0
0.00585,9800.0,118.06,4.0,3308.0,1464.0
0.0077,14710.0,299.5,2.6,3166.7,1093.0
0.01,13720.0,232.68,4.966,2342.0,897.0
0.0128,10343.0,278.63,0.91,2848.0,2577.0
0.01075,13720.0,218.22,6.0,1531.0,645.0
0.0082,14710.0,301.14,5.37,2010.0,467.0
0.01,8000.0,186.76,2.0,636.0,1287.0
0.0128,5171.0,253.18,1.93,1912.0,2221.0
0.01,15690.0,326.47,4.966,4789.0,1114.0
0.008,898.0,95.82,1.0,206.0,756.0
0.01,5000.0,165.68,4.966,2596.0,1465.0
0.0024,5100.0,49.8,0.5,1687.0,3820.0
0.00953,6895.0,233.69,1.727,4068.0,2457.1
0.008,17700.0,142.52,1.57,1012.0,1378.0
0.01,2726.0,135.3,2.5,1258.0,1769.0
0.01,17650.0,337.63,4.966,867.0,241.0
0.01,10000.0,290.57,4.966,490.0,340.0
0.008,2940.0,206.05,1.57,2195.0,2484.0
0.01,10000.0,101.78,1.0,308.0,1499.0
0.00384,7840.0,199.49,0.799,7460.0,4711.0
0.00578,7840.0,199.49,2.0,4944.0,2488.0
0.00598,6937.0,247.03,4.8,1113.0,461.2
0.01,15690.0,325.07,4.966,687.0,254.0
0.01,14000.0,128.63,2.0,2501.0,3088.0
0.01001,19610.0,263.12,3.0,1148.0,709.0
0.011,14700.0,250.07,6.0,1000.0,418.0
0.00785,13630.0,272.47,1.0,1060.0,1340.0
0.00585,9800.0,118.06,4.0,4951.0,1872.0
0.00782,6860.0,119.03,0.25,2013.0,8298.0
0.008,14700.0,178.45,1.57,1601.0,1884.0
0.01,10000.0,135.91,1.0,1633.0,3776.0
0.008,9800.0,283.87,0.97,3978.0,2162.0
0.01075,15690.0,320.6,6.0,992.0,290.0
0.01,2824.0,134.35,1.75,1350.0,2486.0
0.0077,14710.0,255.82,2.6,1030.6,744.0
0.00811,2980.0,133.85,2.0,2499.0,2915.0
0.01001,13720.0,242.36,3.0,3650.0,1975.0
0.01001,17650.0,256.27,3.0,5528.0,2921.0
0.00787,14710.0,137.7,6.0,2993.0,1173.0
0.01,14000.0,122.47,2.0,1825.0,2420.0
0.008,107.0,62.69,1.0,101.0,382.0
0.0108,13720.0,320.84,2.0,1083.0,710.0
0.00785,13730.0,217.2,1.0,1977.0,2560.0
0.00384,7840.0,229.87,0.799,4054.0,2840.0
0.00803,17650.0,280.98,3.0,2809.0,1279.0
0.0082,19610.0,301.73,5.34,2294.0,628.0
0.00932,13893.0,254.62,3.048,2049.3,1020.773
0.00785,17650.0,86.98,3.0,1965.0,1823.0
0.00999,2148.0,96.32,0.6,1030.0,4893.0
0.00811,14010.0,236.64,3.0,501.0,437.0
0.0151,4982.0,206.86,4.017,2280.0,1773.0
0.00805,15690.0,321.57,1.0,3319.0,1907.0
0.00811,10000.0,210.56,5.0,1252.1,586.0
0.00607,17700.0,327.18,0.79,4024.0,2319.0
0.00795,11760.0,77.93,2.0,1495.0,2023.0
0.00607,9800.0,254.69,0.79,1585.0,2107.0
0.01,610.0,77.07,0.5,101.0,1042.0
0.0141,11029.0,252.05,1.524,1017.0,1687.7
0.008,7850.0,260.12,1.6,2696.0,1954.0
0.0151,5021.0,211.44,4.019,2250.0,1722.0
0.00998,7061.0,149.42,1.0,424.0,1956.0
0.00795,17650.0,157.77,2.0,985.0,1107.0
0.0131,2922.0,45.12,2.0,621.0,2016.0
0.01001,12000.0,219.12,3.0,562.0,625.0
0.008,2940.0,185.0,1.57,2201.0,2729.0
0.0074,17660.0,309.89,3.8,4305.6,1163.0
0.007,3293.0,213.96,0.56,3401.0,5143.0
0.00801,6860.0,272.27,3.0,1000.0,744.0
0.0108,6860.0,120.21,3.0,1001.0,1504.0
0.0128,7030.0,270.67,0.914,2739.0,2521.0
0.00782,13730.0,152.08,3.0,2000.0,1357.0
0.00801,13730.0,302.86,3.0,500.0,314.0
0.0134,17229.0,307.83,3.658,2037.7,1015.2
0.01,17650.0,256.69,4.966,471.0,267.0
0.00601,3040.0,86.54,1.0,3075.0,4965.0
0.0093,117.0,71.94,1.829,119.3,313.0
0.00998,4021.0,158.51,2.0,1905.0,2421.0
0.01001,14000.0,315.1,3.0,6480.0,1975.0
0.00617,6895.0,253.4,4.547,2712.0,815.8
0.00607,12750.0,291.59,0.79,4053.0,2372.0
0.0151,4992.0,182.71,4.017,2290.0,1899.0
0.00578,14710.0,137.23,2.0,1493.0,1280.0
0.01,1393.0,83.77,2.5,563.0,1046.0
0.00811,3010.0,133.52,4.0,748.8,771.0
0.008,12750.0,322.45,1.57,1595.0,817.0
0.0104,19620.0,192.32,3.8,2777.8,1840.0
0.008,12750.0,320.44,3.49,1001.0,350.0
0.008,14710.0,248.04,3.49,999.0,532.0
0.00811,14000.0,326.49,5.0,1510.8,299.0
0.00585,6860.0,199.77,4.0,3328.0,1217.0
0.00578,14710.0,138.65,3.0,1493.0,897.0
0.0108,14710.0,156.96,1.0,1993.0,3826.0
0.008,9800.0,279.86,1.57,3250.0,1636.0
0.0141,8616.0,284.29,1.27,2701.2,1971.6
0.00578,15690.0,198.66,3.0,5029.0,2256.0
0.008,14700.0,301.07,0.78,1592.0,1523.0
0.008,1985.0,183.68,1.0,1986.0,3344.0
0.00394,1314.0,60.61,2.08,1280.0,1030.0
0.01,14000.0,316.59,4.966,1428.0,402.0
0.00775,13830.0,160.23,1.008,500.0,1170.0
0.00799,9810.0,183.71,3.0,1001.0,896.0
0.008,12750.0,72.67,3.49,2004.0,1545.0
0.00803,9800.0,299.79,3.0,1460.0,639.0
0.00805,15690.0,321.57,2.0,3330.0,1302.0
0.008,7850.0,208.75,0.78,1614.0,3054.0
0.008,12750.0,290.66,1.57,3191.0,1545.0
0.008,1510.0,88.53,0.393,4790.0,7988.0
0.00585,9800.0,198.8,5.0,1499.0,512.0
0.00811,14010.0,236.42,3.66,4986.9,1982.0
0.0151,13720.0,280.49,6.0,771.0,419.0
0.00581,11760.0,258.69,1.0,1499.0,1609.0
0.00811,12030.0,315.13,1.0,2004.2,1395.0
0.0141,11063.0,291.09,1.27,3381.9,2160.9
0.00805,13720.0,199.8,15.0,1527.0,228.0
0.0082,15690.0,331.28,5.34,1500.0,293.0
0.00799,9810.0,163.23,1.0,1001.0,2340.0
0.01,9800.0,207.98,4.966,595.0,477.0
0.01,11760.0,221.62,4.966,4018.0,1396.0
0.00798,13720.0,308.93,1.65,1939.0,1093.0
0.00782,17650.0,190.42,3.0,2000.0,1384.0
0.00795,5880.0,60.25,2.0,985.0,1965.0
0.01,13720.0,195.82,1.0,2002.0,3269.0
0.00622,10343.0,194.78,0.914,2725.6,3407.0
0.0129,1491.0,81.22,0.96,415.0,2426.0
0.00792,7840.0,139.43,0.5,1495.0,5047.0
0.008,12750.0,228.52,1.57,2707.0,2213.0
0.00585,6860.0,139.07,6.0,5003.0,1368.0
0.0108,6860.0,240.74,2.0,995.0,1570.0
0.006,308.0,22.89,0.3,149.0,1325.0
0.01105,11760.0,197.1,1.0,962.0,2220.0
0.0093,134.0,93.29,1.219,161.4,576.0
0.0126,6984.0,227.8,3.658,1298.2,1247.5
0.011,17700.0,260.27,6.0,2211.0,818.0
0.008,2004.0,145.07,1.0,3033.0,4367.0
0.0082,19610.0,116.51,5.34,1010.0,581.0
0.00578,13720.0,137.89,3.0,4997.0,2488.0
0.00795,6895.0,190.27,0.597,1789.9,4101.0
0.00607,14700.0,312.16,0.79,999.0,994.0
0.00558,7030.0,253.81,0.432,4050.0,4130.0
0.01001,13720.0,315.51,3.0,668.0,427.0
0.0152,5001.0,263.96,2.456,1530.0,741.0
0.008,4900.0,148.7,0.78,1634.0,4051.0
0.00384,9800.0,203.07,1.55,3984.0,2013.0
0.00811,15950.0,247.35,2.0,2516.0,1772.0
0.00581,6860.0,259.15,1.0,1499.0,2057.0
0.0123,550.0,106.23,0.616,100.0,860.1
0.0131,2697.0,32.09,1.75,336.0,1464.0
0.0128,7030.0,273.02,1.93,3769.0,1998.0
0.00803,13720.0,188.77,6.0,999.0,409.0
0.00558,7070.0,213.27,2.007,4050.0,2190.0
0.01,1716.0,54.79,1.0,279.0,1523.0
0.00585,17650.0,198.62,4.0,1499.0,618.0
0.01075,15690.0,238.73,6.0,2020.0,767.0
0.01,3158.0,55.24,1.0,366.0,1995.0
0.01,2834.0,105.3,1.25,716.0,2506.0
0.00801,6860.0,190.76,3.0,4008.0,2202.0
0.01,824.0,119.53,1.0,1070.0,3000.0
0.00795,9800.0,198.35,2.0,2004.0,1756.0
0.0152,4992.0,242.06,2.456,2120.0,2148.0
0.00558,7030.0,280.69,1.727,1755.0,1300.0
0.01,1294.0,40.47,2.0,173.0,515.0
0.01,14000.0,236.56,4.966,1959.0,801.0
0.0093,192.0,76.21,1.219,299.7,865.0
