d,l,m,p,t,c
0.00801,1.0,1000.0,6860.0,194.6,2400.0
0.00578,3.0,3335.0,14710.0,117.56,1938.0
0.011,6.0,1012.0,14700.0,270.51,387.0
0.0128,0.914,1898.4,6895.0,208.86,3249.2
0.008,1.57,3228.0,7850.0,169.1,3050.0
0.00996,0.96,174.0,1079.0,39.7,1055.0
0.0094,3.66,4250.0,6870.0,188.84,2081.0
0.008,1.57,2723.0,14700.0,299.06,1454.0
0.00607,1.0,1241.0,1147.0,57.65,2829.0
0.01,1.0,1022.0,14000.0,195.11,2073.0
0.00792,0.5,2803.0,5880.0,220.12,4161.0
0.008,3.49,1001.0,14710.0,185.43,663.0
0.0051,2.6,2030.6,14710.0,276.98,663.0
0.01,0.35,1349.6,3040.0,21.6,7740.0
0.008,2.44,2200.0,14700.0,235.76,1352.0
0.00607,0.79,1604.0,9800.0,219.26,2495.0
0.008,1.57,4022.0,12750.0,220.41,3101.0
0.00581,1.0,1499.0,11760.0,238.96,1775.0
0.008,1.57,2712.0,14700.0,290.87,1510.0
0.00951,3.05,2069.4,6870.0,272.17,1185.0
0.00805,2.0,999.0,11760.0,299.7,732.0
0.00399,0.5,4444.0,5880.0,97.29,6609.0
0.01,2.0,3435.0,14000.0,326.49,1295.0
0.008,0.99,3977.0,17550.0,291.26,3370.0
0.00795,2.0,1439.0,5880.0,99.91,2232.0
0.0082,5.34,1010.0,17650.0,76.89,629.0
0.0078,7.0,1008.0,17650.0,322.14,192.0
0.01,1.0,1751.0,13720.0,144.48,3601.0
0.0093,2.438,119.3,119.0,82.92,241.0
0.00787,6.0,1000.0,14710.0,126.59,488.0
0.01,2.0,2352.0,12000.0,136.63,2807.0
0.00801,1.0,4000.0,6860.0,167.46,4230.0
0.00607,0.792,1613.0,9800.0,234.46,2310.0
0.00951,3.05,2041.7,6870.0,252.11,1325.0
0.008,0.78,2700.0,2940.0,172.93,4565.0
0.00781,3.0,1056.0,9810.0,254.78,746.0
0.0094,3.658,2806.9,6964.0,213.84,1506.6
0.00795,2.0,2004.0,5880.0,38.9,3012.0
0.008,3.49,2004.0,14710.0,295.07,663.0
0.0108,5.8,1501.0,11760.0,310.78,341.0
0.0108,3.0,1505.6,7850.0,260.12,1163.0
0.008,2.44,3191.0,14700.0,270.51,1496.0
0.01075,5.0,1010.0,17650.0,259.2,458.0
0.00617,4.547,4013.8,6895.0,258.5,1030.9
0.00801,3.0,1003.0,13730.0,278.61,547.0
0.00783,1.645,2127.8,19620.0,328.35,1069.0
0.008,5.03,2682.0,12750.0,307.78,507.0
0.00384,1.549,3934.0,9800.0,225.38,1810.0
0.0082,5.37,2310.0,14710.0,271.39,625.0
0.0094,3.66,2805.6,6870.0,212.99,1506.0
0.01001,3.0,449.0,13720.0,309.45,331.0
0.0108,3.0,1520.0,17650.0,239.66,1024.0
0.011,6.0,1026.0,17700.0,291.34,329.0
0.008,1.57,3989.0,17700.0,318.17,2046.0
0.00578,3.0,3314.0,11760.0,96.84,1900.0
0.00782,3.0,4000.0,9900.0,194.81,1832.0
0.00585,4.0,4941.0,7840.0,199.49,1580.0
0.0108,1.0,2733.0,7840.0,138.96,4928.0
0.0082,5.34,2010.0,11760.0,269.44,569.0
0.008,1.57,2212.0,4900.0,167.7,2954.0
0.008,0.393,4938.0,1540.0,119.63,7438.0
0.00585,4.0,1499.0,13720.0,118.24,762.0
0.01,2.0,415.0,8000.0,96.47,1118.0
0.00801,1.002,501.0,17550.0,178.2,1070.0
0.00598,4.005,1124.9,6977.0,270.92,486.3
0.00811,1.0,3994.7,5010.0,253.39,3274.0
0.00578,3.0,3335.0,17650.0,280.98,1147.0
0.0104,3.8,2862.0,15690.0,334.15,721.0
0.01001,3.0,4968.0,18000.0,337.09,1633.0
0.00811,3.0,2998.8,18010.0,256.78,1564.0
0.0082,1.65,1680.6,5890.0,172.9,2488.0
0.00585,4.0,1499.0,9800.0,299.79,395.0
0.00581,1.0,1499.0,7840.0,200.61,2376.0
0.008,2.0,5045.0,14700.0,280.65,2349.0
0.00585,6.0,3359.0,6860.0,220.99,815.0
0.0134,3.658,2025.8,19375.0,338.49,895.4
0.008,1.0,58.0,899.0,68.71,242.0
0.0051,2.6,3522.0,17650.0,289.2,1174.0
0.01,2.0,2693.0,14000.0,131.71,3267.0
0.0151,3.178,1510.0,6463.0,221.64,1470.0
0.00607,0.79,3217.0,7850.0,275.19,2478.0
0.0106,0.76,1451.0,6888.0,161.32,3975.0
0.00394,1.04,706.0,3413.0,44.16,1522.0
0.01001,3.0,2277.0,11760.0,223.59,1342.0
0.0151,6.0,1017.0,14710.0,178.31,729.0
0.0134,3.658,2020.7,13013.0,325.34,636.9
0.01,2.0,173.0,2618.0,39.65,511.0
0.008,1.0,149.0,617.0,76.82,606.0
0.01105,1.0,962.0,9800.0,178.58,2315.0
0.008,2.44,2190.0,14700.0,304.13,873.0
0.01,2.0,793.0,11760.0,185.75,1207.0
0.00801,1.002,1003.0,13730.0,320.91,910.0
0.00801,3.0,2007.0,9810.0,232.41,1188.0
0.01,4.966,4495.0,12000.0,224.61,1534.0
0.00776,1.04,360.0,1579.0,96.04,1381.0
0.0051,2.6,3000.0,11790.0,109.53,1758.0
0.006,1.0,125.0,110.0,28.33,356.0
0.01105,1.0,962.0,14710.0,97.52,2962.0
0.01,1.0,1946.0,9800.0,125.63,4170.0
0.00998,1.5,772.0,8924.0,90.6,1987.0
0.0078,6.0,4002.0,9810.0,240.53,1040.0
0.00805,2.0,2784.0,13720.0,280.49,1360.0
0.01105,1.0,962.0,15690.0,197.75,1886.0
0.01075,4.0,1010.0,9800.0,279.86,603.0
0.008,5.03,2693.0,17700.0,335.24,526.0
0.01,2.25,891.0,1589.0,99.45,1504.0
0.0104,3.8,2125.0,17660.0,319.22,733.0
0.008,1.0,4032.0,3009.0,148.93,4773.0
0.011,6.0,980.0,9800.0,249.71,445.0
0.008,3.0,2000.0,9810.0,295.96,751.0
0.00803,3.0,2803.0,9800.0,299.79,900.0
0.00998,1.5,563.0,6963.0,192.64,1524.0
0.00778,6.0,1030.0,10000.0,99.87,580.0
0.0108,2.0,546.0,13720.0,281.66,661.0
0.00585,4.0,1499.0,7840.0,239.06,636.0
0.00798,1.65,1963.9,17660.0,319.55,1046.0
0.00807,0.778,2662.0,7840.0,194.54,3861.0
0.00578,3.0,3335.0,19610.0,96.41,2174.0
0.00384,0.799,7460.0,9800.0,254.69,3250.0
0.00795,2.0,985.0,17650.0,239.66,845.0
0.0104,3.8,1361.0,14710.0,145.95,1058.0
0.00622,0.914,2684.9,10343.0,206.01,3312.3
0.008,0.99,3999.0,6860.0,105.03,6010.0
0.0129,0.96,329.0,1216.0,69.51,1967.0
0.008,1.57,2690.0,9800.0,168.46,2727.0
0.0082,5.37,1026.0,14710.0,178.31,508.0
0.008,2.5,4040.0,3001.0,161.29,2686.0
0.00783,1.647,2896.0,19610.0,299.68,1651.0
0.008,0.78,2700.0,2940.0,137.71,4947.0
0.00811,2.0,4029.5,16020.0,247.51,2645.0
0.00803,6.0,1002.0,18040.0,221.19,390.0
0.01075,5.0,1010.0,5880.0,239.23,700.0
0.008,0.78,5026.0,7850.0,211.63,4635.0
0.00799,1.0,1001.0,9810.0,183.71,2230.0
0.0082,5.34,1010.0,15690.0,178.32,498.0
0.008,1.57,3222.0,12750.0,290.66,1577.0
0.01,2.0,3171.0,5000.0,165.68,3117.0
0.0146,6.0,830.0,15690.0,239.81,473.0
0.00622,0.914,2657.0,7030.0,158.83,3866.0
0.0104,3.8,1013.9,19620.0,225.41,686.0
0.0134,3.658,2065.0,18720.0,314.27,1075.1
0.00607,1.0,892.0,2059.0,53.63,2536.0
0.01,2.0,6713.0,13720.0,323.18,2335.0
0.00811,5.0,3013.7,12000.0,224.61,960.0
0.00805,10.94,1016.0,17650.0,301.6,154.0
0.01001,3.0,2725.0,19610.0,348.73,912.0
0.008,1.57,1001.0,17700.0,193.41,1194.0
0.0093,1.829,299.7,205.0,86.4,671.0
0.0151,6.0,1547.0,17650.0,260.24,748.0
0.008,1.57,3239.0,12750.0,323.36,1125.0
0.00803,3.0,1010.0,9800.0,299.79,581.0
0.01,2.0,6223.0,7000.0,191.71,3803.0
0.00585,6.0,3370.0,17650.0,177.08,959.0
0.00805,10.94,2016.0,6860.0,129.1,545.0
0.00796,1.0,2000.0,9810.0,304.72,1560.0
0.00578,2.0,1493.0,13720.0,96.54,1466.0
0.0102,2.438,1437.4,6893.0,198.58,1826.5
0.00785,3.0,1999.0,9710.0,139.11,1591.0
0.00805,10.94,2016.0,6860.0,219.9,436.0
0.01075,5.0,2014.0,19610.0,281.86,802.0
0.00578,2.0,4966.0,15690.0,177.4,3209.0
0.01262,5.563,691.6,6826.0,216.89,618.3
0.00394,2.08,783.0,1255.0,57.41,779.0
0.00796,1.0,1000.0,6860.0,227.07,2070.0
0.0108,3.0,2002.8,7850.0,279.04,1194.0
0.0082,6.0,2767.0,13720.0,330.3,398.0
0.00578,2.0,3441.0,6860.0,240.1,1831.0
0.00811,4.0,2499.5,1990.0,112.27,1491.0
0.00782,1.65,3027.8,9810.0,267.98,1748.0
0.00578,3.0,5029.0,7840.0,261.23,1694.0
0.00802,1.57,2717.0,7840.0,194.54,2560.0
0.00384,1.55,3984.0,12750.0,282.47,1322.0
0.0151,4.019,1130.0,4992.0,245.24,1122.0
0.0141,1.524,2028.6,11029.0,297.58,1504.7
0.0104,3.8,786.1,17660.0,158.34,709.0
0.00585,5.0,1499.0,19610.0,241.04,429.0
0.008,1.57,1001.0,17700.0,224.4,1060.0
0.008,1.57,990.0,17700.0,234.48,1009.0
0.00585,4.0,3308.0,7840.0,98.72,1649.0
0.0077,2.6,1294.4,14710.0,316.27,558.0
0.00803,6.0,1002.0,18040.0,180.2,440.0
0.00811,4.0,3021.1,14000.0,236.34,1145.0
0.00607,0.79,7501.0,12750.0,292.71,3875.0
0.00809,1.0,1969.0,9810.0,299.87,1720.0
0.00622,0.914,5234.2,10343.0,187.97,5552.1
0.0151,4.017,2280.0,4992.0,246.15,1474.0
0.008,0.79,995.0,14700.0,177.3,1951.0
0.008,0.393,4947.0,480.0,56.87,7552.0
0.00785,3.0,1005.0,17550.0,69.88,1076.0
0.008,0.78,3983.0,4900.0,165.62,4821.0
0.00922,3.658,5505.4,6957.0,244.73,1969.1
0.0104,3.8,2861.1,15700.0,332.36,721.0
0.0078,7.0,1933.0,17650.0,76.89,870.0
0.01075,4.0,2014.0,19610.0,301.17,838.0
0.01,2.0,836.0,14000.0,111.05,1465.0
0.00781,3.0,3962.0,9810.0,234.56,1556.0
0.00796,3.0,2000.0,17650.0,68.95,1973.0
0.00998,2.0,975.0,5982.0,128.98,1960.0
0.0108,5.8,1990.0,13720.0,328.43,390.0
0.00798,6.0,1502.3,7020.0,275.24,472.0
0.0078,6.0,1995.0,9810.0,183.71,680.0
0.008,1.57,3250.0,7850.0,270.11,1976.0
0.01,1.25,221.0,686.0,45.1,1003.0
0.0104,3.8,3470.0,15690.0,275.76,1360.0
0.00578,3.0,3335.0,15690.0,178.32,1620.0
0.00796,1.0,2000.0,9810.0,204.06,2640.0
0.008,1.2,148.0,108.0,29.48,472.0
0.008,0.99,1007.0,17650.0,252.06,1320.0
0.00776,3.12,281.0,892.0,136.12,358.0
0.00581,1.0,3353.0,5880.0,119.37,4268.0
0.00607,0.792,2199.0,7840.0,285.0,2210.0
0.00801,3.0,1000.0,9810.0,168.32,925.0
0.006,0.3,150.0,109.0,23.04,1295.0
0.00799,3.0,2002.0,13730.0,142.93,1441.0
0.0151,4.017,1090.0,6463.0,251.25,951.0
0.0131,1.5,432.0,3599.0,37.32,2052.0
0.0151,3.963,2220.0,6443.0,237.02,1424.0
0.00607,0.79,3995.0,9800.0,190.67,4452.0
0.0108,3.0,498.0,9800.0,281.01,571.0
0.00778,1.65,2755.6,13730.0,319.64,1070.0
0.01075,4.0,1519.0,13720.0,117.76,1209.0
0.00805,0.5,2795.0,11760.0,299.7,2640.0
0.01105,1.0,962.0,15690.0,117.53,2794.0
0.0146,6.0,1089.0,15690.0,280.71,489.0
0.0095,1.84,662.9,15169.0,203.33,930.73
0.00803,4.0,1509.0,13720.0,117.76,980.0
0.00996,0.96,1195.0,1344.0,113.59,3513.0
0.00785,1.0,3917.0,6770.0,219.1,3350.0
0.00801,1.0,1000.0,13730.0,206.95,1640.0
0.00581,1.0,3353.0,6860.0,78.56,4881.0
0.01,4.966,943.0,16000.0,326.47,281.0
0.00607,0.792,2208.0,9800.0,237.46,2539.0
0.0082,6.0,2757.0,13720.0,264.3,680.0
0.01001,3.0,3396.0,16000.0,320.58,1240.0
0.0128,1.93,1261.1,6895.0,116.38,2542.6
0.01075,6.0,499.0,14710.0,321.64,167.0
0.0108,3.0,2787.0,17650.0,301.67,1316.0
0.008,0.78,2201.0,7850.0,223.91,3125.0
0.00581,1.0,1499.0,14710.0,279.75,1315.0
0.0128,1.93,2617.0,5270.0,178.65,2997.0
0.00581,1.0,1499.0,9800.0,97.83,2862.0
0.0134,3.658,2048.7,17326.0,308.04,1018.4
0.00811,2.0,2994.6,2990.0,224.05,2002.0
0.0131,3.0,394.0,2207.0,43.87,970.0
0.00811,1.0,4003.1,10020.0,300.46,1880.0
0.00578,3.0,1493.0,15690.0,178.32,790.0
0.00393,1.5,4750.1,7100.0,67.11,3506.0
0.007,0.98,2983.0,7600.0,274.16,2251.0
0.00607,1.0,1313.0,3040.0,60.74,3502.0
0.00998,3.0,603.0,7944.0,116.05,1008.0
0.012,1.2,300.0,294.0,108.0,1185.0
0.00811,3.66,2002.4,18020.0,346.66,433.0
0.00787,6.0,1508.0,14710.0,97.52,728.0
0.0048,0.386,300.0,700.0,114.95,1684.0
0.0107,4.0,2027.8,14710.0,279.94,784.0
0.00585,4.0,5034.0,11760.0,238.96,1322.0
0.008,2.51,990.0,2940.0,153.8,1250.0
0.01,2.0,1062.0,14000.0,115.58,1638.0
0.00925,1.73,2000.0,6870.0,273.15,1800.0
0.008,0.565,995.0,11760.0,197.1,2860.0
0.00775,1.008,4000.0,9710.0,281.97,2120.0
0.00811,5.0,1998.5,16000.0,246.28,698.0
0.00811,1.0,2498.3,3010.0,223.13,3141.0
0.00384,0.8,5015.0,7850.0,223.91,3249.0
0.0131,3.0,785.0,1746.0,45.89,1484.0
0.00607,0.79,3208.0,9800.0,269.88,2378.0
0.00581,1.0,5051.0,7840.0,218.78,3366.0
0.0128,1.93,2712.0,7030.0,205.06,2538.0
0.00795,2.0,2004.0,13720.0,98.69,2337.0
0.00795,3.0,1990.0,9810.0,220.23,1237.0
0.01001,3.0,1345.0,20000.0,346.32,493.0
0.00581,1.0,5019.0,9800.0,299.79,1820.0
0.00811,4.0,5034.5,10000.0,301.01,1246.0
0.006,0.68,106.6,101.3,28.5,483.0
0.00932,3.048,4056.5,17926.4,318.73,1499.95
0.0082,5.34,1010.0,17650.0,177.08,488.0
0.0128,1.93,2766.0,7030.0,228.96,2407.0
0.00795,2.0,2004.0,11760.0,117.09,2291.0
0.0048,0.386,300.0,300.0,83.52,1416.0
0.00394,2.08,1563.0,3011.0,50.09,1431.0
0.00801,3.0,2000.0,17650.0,244.82,1095.0
0.01,4.966,5907.0,9800.0,206.87,1889.0
0.008,0.393,4779.0,190.0,33.1,6675.0
0.00801,3.0,1009.0,13730.0,106.66,974.0
0.00803,3.0,2041.0,15690.0,301.41,751.0
0.008,2.54,1601.0,17700.0,193.41,1194.0
0.00394,1.04,896.0,2579.0,59.84,1752.0
0.0134,3.658,2016.9,17926.0,289.57,1198.1
0.0108,3.0,2005.6,19620.0,339.79,732.0
0.008,1.0,3511.5,14767.0,311.55,1944.9
0.01001,4.966,2471.0,19610.0,347.73,541.0
0.0128,0.91,1397.0,6895.0,227.03,2937.0
0.01,2.0,1462.0,16000.0,200.73,1538.0
0.01,2.0,665.0,17650.0,105.19,1099.0
0.01,4.966,1401.0,13720.0,316.99,374.0
0.012,1.8,200.0,294.0,106.0,650.0
0.00796,3.0,4000.0,17650.0,291.32,1480.0
0.01,4.966,1164.0,9800.0,288.94,471.0
0.00801,3.0,501.0,9810.0,289.02,405.0
0.01,1.0,1664.0,14000.0,194.89,2848.0
0.00803,6.0,1999.0,13730.0,132.79,850.0
0.00475,0.318,6239.0,13720.0,255.01,7317.0
0.01,1.0,969.0,12000.0,124.1,2844.0
0.00578,2.0,5029.0,13720.0,238.72,2351.0
0.01,1.5,1291.0,1834.0,129.59,2534.0
0.006,0.9,100.0,106.0,27.99,332.0
0.008,2.44,2432.0,12750.0,290.66,1020.0
0.01,2.0,1172.0,8000.0,128.51,2046.0
0.01105,1.0,962.0,9800.0,158.26,2520.0
0.0151,4.018,3050.0,4992.0,230.57,1864.0
0.00801,3.0,4030.0,9900.0,215.15,1772.0
0.00393,1.0,1459.0,3040.0,69.35,2642.0
0.00801,1.0,2000.0,9810.0,220.23,2300.0
0.008,3.5,2006.0,2985.0,223.09,1025.0
0.0108,3.0,1508.0,6860.0,199.77,1502.0
0.01,1.75,147.0,1677.0,41.85,513.0
0.00578,2.0,3441.0,19610.0,259.57,1860.0
0.0108,3.0,989.0,13720.0,159.23,1046.0
0.00951,1.73,4055.6,6870.0,238.52,2360.0
0.00585,4.0,3308.0,17650.0,97.06,1696.0
0.00578,3.0,4944.0,9800.0,138.13,2232.0
0.0082,5.34,1010.0,19610.0,178.64,498.0
0.01,1.0,941.0,3432.0,131.85,3492.0
0.0151,6.0,773.0,17650.0,178.0,559.0
0.0108,2.0,1511.0,13720.0,280.49,1065.0
0.01001,3.0,470.0,19610.0,264.78,341.0
0.0128,1.93,1207.0,10343.0,236.03,1697.0
0.0134,3.658,2059.4,17892.0,289.29,1198.1
0.0128,1.93,2739.1,10343.0,233.66,2261.8
0.00811,3.0,5011.5,5010.0,253.59,1880.0
0.00811,3.66,3012.4,13970.0,237.16,1220.0
0.00801,3.0,4000.0,6860.0,219.9,1852.0
0.00803,6.0,1002.0,9810.0,211.19,420.0
0.0131,2.0,681.0,1716.0,41.62,2031.0
0.007,0.98,2470.0,6992.0,261.54,2741.0
0.00801,1.0,4000.0,13730.0,268.24,2790.0
0.008,0.78,1005.0,9800.0,78.95,3303.0
0.00999,0.6,224.0,2648.0,41.53,2031.0
0.00393,1.5,2368.5,5100.0,73.75,2490.0
0.008,0.393,4869.0,1980.0,28.96,11426.0
0.01,4.966,3414.0,11760.0,302.71,835.0
0.01,2.0,1787.0,9800.0,141.19,2286.0
0.01,2.25,440.0,1589.0,70.39,1036.0
0.0093,1.829,92.2,112.0,71.88,271.0
0.0082,6.0,2762.0,15690.0,266.47,762.0
0.01001,3.0,512.0,17650.0,249.94,437.0
0.0151,4.018,3870.0,4992.0,231.93,2009.0
0.0131,2.75,941.0,3138.0,51.72,2031.0
0.00607,0.79,3189.0,12750.0,311.69,1550.0
0.01,1.0,2563.0,14000.0,205.27,3799.0
0.00932,3.048,4141.9,18029.8,306.16,1755.301
0.00932,3.048,2071.0,18305.6,332.76,759.433
0.01075,6.0,2783.0,17650.0,301.67,765.0
0.0074,3.8,3998.0,17650.0,299.63,1174.0
0.01,1.0,2331.0,9800.0,135.78,4447.0
0.00585,4.0,5034.0,11760.0,218.54,1413.0
0.00799,3.0,1997.0,9810.0,234.56,1106.0
0.01075,4.0,1010.0,13720.0,158.07,805.0
0.00811,3.0,4007.7,15980.0,247.39,1939.0
0.0126,2.74,1994.4,6870.0,268.05,1511.0
0.00578,3.0,1493.0,9800.0,197.9,839.0
0.00932,3.048,4091.7,6963.7,260.42,1737.332
0.01,1.0,1221.0,14000.0,205.05,2231.0
0.01,1.25,210.0,2746.0,41.8,985.0
0.0108,2.0,1083.0,17650.0,238.79,1079.0
0.01,2.0,781.0,12000.0,107.0,1481.0
0.008,1.57,4902.0,4900.0,221.31,3136.0
0.008,1.0,2029.0,9810.0,152.3,3440.0
0.01,2.0,274.0,16000.0,127.77,598.0
0.00578,3.0,1493.0,14710.0,198.86,753.0
0.0077,2.6,3252.0,14710.0,254.14,1511.0
0.00585,4.0,3308.0,14710.0,219.22,1066.0
0.0126,4.877,1354.3,6829.0,259.83,870.9
0.0093,1.219,119.3,121.0,82.69,496.0
0.00545,2.511,4318.1,9580.0,301.04,956.4
0.0051,2.6,5304.0,9800.0,205.08,1779.0
0.00601,1.0,4346.0,3040.0,98.92,5580.0
0.00578,2.0,4235.0,13720.0,299.91,1376.0
0.0104,3.8,2718.0,19610.0,251.77,1395.0
0.0108,3.0,989.0,11760.0,259.71,762.0
0.00811,3.0,4019.5,17970.0,347.09,1024.0
0.00384,0.8,3960.0,12750.0,270.26,2242.0
0.008,1.57,1601.0,14700.0,168.28,1953.0
0.008,1.97,1601.0,2940.0,180.92,1966.0
0.01075,4.0,1010.0,6860.0,200.21,944.0
0.01,1.0,331.0,16000.0,102.52,1423.0
0.01,2.0,1383.0,1402.0,126.03,2035.0
0.0112,3.639,6659.1,10342.1,256.36,2237.52
0.0128,1.93,2644.2,10343.0,285.52,1545.8
0.00785,1.0,1037.0,13730.0,159.09,2130.0
0.0131,2.25,502.0,2354.0,38.93,1472.0
0.01075,6.0,2783.0,14710.0,301.14,661.0
0.008,1.57,1595.0,12750.0,269.25,1237.0
0.006,0.68,82.5,101.3,28.7,390.0
0.00607,0.792,5011.0,7840.0,273.15,2580.0
0.00811,3.0,6034.9,11990.0,314.85,1569.0
0.00805,10.94,2016.0,6860.0,260.1,385.0
0.00801,1.0,4000.0,17650.0,230.53,4180.0
0.00781,3.0,1978.0,6860.0,237.14,1227.0
0.0077,2.6,3000.0,14710.0,292.45,1093.0
0.00811,5.0,749.0,3000.0,134.02,603.0
0.01001,4.966,1472.0,19610.0,345.78,340.0
0.008,0.69,5001.0,9800.0,233.39,4725.0
0.008,5.03,1603.0,12750.0,231.56,569.0
0.00998,2.5,730.0,7012.0,101.88,1476.0
0.01001,3.0,975.0,17650.0,341.87,380.0
0.0134,3.658,2024.8,15663.0,298.64,964.8
0.008,0.97,1595.0,9800.0,259.82,2047.0
0.0102,3.658,2806.9,6893.0,133.12,2104.1
0.0082,5.34,2005.0,11760.0,219.42,728.0
0.0131,2.25,997.0,3089.0,55.76,2497.0
0.00803,3.0,1994.0,7160.0,203.86,1411.0
0.00558,0.432,4050.0,7000.0,210.72,5570.0
0.01,2.0,3612.0,15690.0,337.05,1388.0
0.00811,3.0,1251.8,2990.0,133.82,1326.0
0.00795,2.0,1495.0,13720.0,39.11,2139.0
0.0104,3.8,2410.0,19610.0,340.86,721.0
0.0108,1.0,2742.0,15690.0,238.73,3849.0
0.00932,3.048,3099.0,18340.1,326.25,1119.446
0.00805,1.0,2773.0,11760.0,279.51,2046.0
0.008,1.57,1595.0,9800.0,273.83,1437.0
0.00581,1.0,1499.0,15690.0,137.68,2287.0
0.00617,4.547,2698.4,6895.0,259.52,795.6
0.0085,0.4,1880.0,11760.0,257.66,3430.0
0.0078,6.0,2007.0,13730.0,243.93,530.0
0.00795,2.0,985.0,11760.0,96.84,1407.0
0.008,0.99,3988.0,13730.0,278.61,3150.0
0.0095,1.84,344.3,13790.0,258.89,533.2
0.00585,5.0,1499.0,9800.0,178.58,546.0
0.00771,6.0,2017.0,13930.0,206.01,640.0
0.00578,3.0,1493.0,17650.0,96.1,1049.0
0.0077,2.6,2750.0,11760.0,264.41,1116.0
0.01,2.0,666.0,18000.0,109.91,1099.0
0.0131,3.0,1066.0,2540.0,56.78,1970.0
0.00607,0.792,4982.0,7840.0,199.49,4440.0
0.00805,2.0,999.0,15690.0,260.3,855.0
0.01,0.35,2686.5,2120.0,54.3,8400.0
0.00801,3.0,496.0,17550.0,271.71,315.0
0.01,1.25,1768.0,2157.0,132.71,3523.0
0.00578,3.0,1493.0,14710.0,280.73,548.0
0.00805,2.0,2009.0,11760.0,319.48,843.0
0.00578,3.0,4997.0,9800.0,96.88,2605.0
0.008,1.57,996.0,4900.0,162.62,2041.0
0.01,4.966,4774.0,12000.0,306.72,1141.0
0.00601,1.0,1600.0,3040.0,77.24,3753.0
0.008,0.79,989.0,12750.0,157.18,2287.0
0.00585,4.0,3308.0,13720.0,220.43,1066.0
0.008,1.0,1997.0,17650.0,202.7,2750.0
0.00795,2.0,2004.0,7840.0,239.48,1686.0
0.008,0.79,983.0,4900.0,84.65,3741.0
0.00384,0.8,4008.0,14700.0,310.28,1837.0
0.008,3.0,2008.0,6860.0,209.79,1386.0
0.0108,3.0,1508.0,13720.0,260.19,973.0
0.008,1.57,2206.0,7850.0,194.42,2415.0
0.00802,1.57,2211.0,17650.0,280.98,1570.0
0.0113,1.829,675.3,13721.0,193.79,1053.6
0.0131,3.0,390.0,2501.0,43.9,969.0
0.00811,3.66,1249.5,3000.0,224.02,797.0
0.01,1.0,2020.0,10000.0,135.91,4067.0
0.00811,4.0,2507.5,10030.0,300.89,621.0
0.00578,3.0,3335.0,14710.0,261.21,1119.0
0.00607,0.79,2708.0,12750.0,301.82,1696.0
0.008,0.78,1581.0,9800.0,148.22,3594.0
0.01146,2.007,2025.0,7070.0,209.74,2380.0
0.00601,1.0,960.0,3040.0,79.86,2809.0
0.00935,1.359,2025.0,7030.0,209.51,2760.0
0.00585,4.0,1499.0,14710.0,239.72,514.0
0.00998,1.5,818.0,6963.0,173.74,2027.0
0.00384,0.8,5015.0,12750.0,250.97,2979.0
0.01,1.0,432.0,13720.0,185.57,1335.0
0.0141,0.991,2712.0,11029.0,268.4,2858.1
0.0108,3.0,995.0,17650.0,220.17,811.0
0.0141,1.524,2712.0,11029.0,301.5,1501.6
0.008,3.49,2004.0,14710.0,151.81,1273.0
0.00578,2.0,5029.0,13720.0,300.99,1579.0
0.0134,3.658,2035.5,15560.0,319.72,848.1
0.008,1.57,3961.0,4900.0,242.23,2681.0
0.0108,1.0,961.1,6870.0,99.92,3165.0
0.00811,4.0,502.4,1000.0,159.96,428.0
0.008,0.78,3206.0,7850.0,253.17,2988.0
0.0131,2.75,590.0,3393.0,47.85,1441.0
0.008,1.57,1601.0,17700.0,317.15,921.0
0.0108,5.8,1004.0,11760.0,288.69,320.0
0.00811,3.0,1006.3,2000.0,112.3,1135.0
0.00805,2.0,1455.6,9810.0,299.87,935.0
0.008,0.78,1710.0,2940.0,212.21,3962.0
0.0129,0.96,736.0,2383.0,121.6,3476.0
0.01,2.0,1510.0,14000.0,115.34,2143.0
0.00581,1.0,5019.0,15690.0,219.28,4824.0
0.00574,0.625,5207.0,6895.0,178.67,5583.6
0.0082,5.34,1010.0,11760.0,158.29,546.0
0.00811,3.66,1253.4,16020.0,247.3,608.0
0.00581,1.0,5051.0,9800.0,98.55,6640.0
0.0128,1.93,1979.8,6895.0,156.53,2706.6
0.008,2.51,996.0,2940.0,94.71,1451.0
0.00811,3.0,2510.0,17990.0,347.09,646.0
0.00787,3.0,1000.0,14710.0,117.56,921.0
0.00801,3.0,4000.0,17650.0,275.8,1725.0
0.008,1.57,1601.0,12750.0,291.59,1055.0
0.01,2.25,195.0,1245.0,47.93,508.0
0.00803,4.0,1509.0,13720.0,282.63,532.0
0.00801,1.0,2000.0,13730.0,134.91,3340.0
0.01075,4.0,1007.0,11760.0,238.96,655.0
0.0131,3.0,669.0,3481.0,45.68,1465.0
0.006,1.0,150.0,310.0,24.55,471.0
0.01,2.0,1329.0,14000.0,113.67,1912.0
0.008,3.5,2005.0,3991.0,238.37,1052.0
0.007,0.56,2925.0,10183.0,302.07,2208.0
0.01001,3.0,636.0,9800.0,207.76,778.0
0.00803,3.0,1487.0,13720.0,260.19,739.0
0.0134,3.658,2037.0,17912.0,331.77,901.7
0.008,1.0,3986.8,13337.0,240.69,3974.7
0.01,2.0,507.0,10000.0,176.65,1015.0
0.0082,5.34,1999.0,19610.0,281.86,623.0
